,status_efflux,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1295,1.0,CN1CCN(Cc2cccc3c2CCN3C(=O)Cc2nc(=O)cc(N3CCOCC3)[nH]2)CC1,PLOZCOMIWYJHAK-UHFFFAOYSA-N,PLOZCOMIWYJHAK
1296,1.0,CN(C)C1CCC(NC(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2(c3ccc(Cl)cc3)CC2)CC1,WQWVVKJIHZFVMY-UHFFFAOYSA-N,WQWVVKJIHZFVMY
1297,1.0,CC(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3ccc(O)c(CCO)c3)C2O)c1,UAFFQIGZGPYEIP-UHFFFAOYSA-N,UAFFQIGZGPYEIP
1298,1.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCC(O)CC4)CC3c3ccccc3)CC2)CC1,QIFLDOWZTQMVPY-UHFFFAOYSA-N,QIFLDOWZTQMVPY
1299,1.0,CN1C(=O)N(CCN2CCOCC2)CC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,UVRHNTQEWNNUFT-UHFFFAOYSA-N,UVRHNTQEWNNUFT
1300,1.0,CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C2CCCC(C(C)(C)N3CCCCC3=O)C2)c1,MFPZDLDVZIAMTN-UHFFFAOYSA-N,MFPZDLDVZIAMTN
1301,1.0,CN1CCN(Cc2ccc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)cc2)CC1,KOIKIOIHIGLQAU-UHFFFAOYSA-N,KOIKIOIHIGLQAU
1302,1.0,Oc1cncc(-c2ccccc2OC2CC3CNCC2C3)c1,WXTQMACZCSXJTB-UHFFFAOYSA-N,WXTQMACZCSXJTB
1303,1.0,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C3CCOC3)c2)CCCCC1,MERCNGFJQWZGEA-UHFFFAOYSA-N,MERCNGFJQWZGEA
1304,1.0,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,XMBSZPZJLPTFMV-UHFFFAOYSA-N,XMBSZPZJLPTFMV
1305,1.0,CCC(NC(=O)c1c(CC[SH](C)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,QLFINNLTEZBSFP-UHFFFAOYSA-N,QLFINNLTEZBSFP
1306,1.0,COC1CCC(CN2CC(c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1,NJZLCVZALWTNEZ-UHFFFAOYSA-N,NJZLCVZALWTNEZ
1307,1.0,CNC(=O)c1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1,JJDRNYKHCUPAGX-UHFFFAOYSA-N,JJDRNYKHCUPAGX
1308,1.0,CN(Cc1ccccc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCC(c2ccccc2)(N(C)C(=O)C(N)=O)CC1,JMQSWRWZRVMVJM-OOOSNSGVSA-N,JMQSWRWZRVMVJM
1309,1.0,CN1C(=O)[C@@](c2ccccc2)(c2cccc(-c3cccnc3F)c2)N=C1N,MQBLCYYZSGJMCL-OAQYLSRUSA-N,MQBLCYYZSGJMCL
1310,1.0,COc1ccc([C@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C,FZVZGKTWGPYMHW-QHCPKHFHSA-N,FZVZGKTWGPYMHW
1311,1.0,CNC(=O)Oc1ccc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)C)c3)C2O)cc1Br,WLKPKWJBEUBAOG-UHFFFAOYSA-N,WLKPKWJBEUBAOG
1312,1.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CC4CCOCC4)CC3c3ccccc3)CC2)CC1,LEIJVPCQIOHXMZ-UHFFFAOYSA-N,LEIJVPCQIOHXMZ
1313,1.0,CN(C)C1CCC(NC(=O)C(Cc2ccc(Cl)cc2)NC(=O)Cc2ccc(F)cc2)CC1,OUKGXVIBVLCUHQ-UHFFFAOYSA-N,OUKGXVIBVLCUHQ
1314,1.0,CCCCC1N(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,KQLSXCNTMVFPSL-UHFFFAOYSA-N,KQLSXCNTMVFPSL
1315,1.0,Cc1ncnc(C)c1C(=O)N1CC2CN(CCC(c3cccc(F)c3)C3CCN(S(C)(=O)=O)CC3)CC2C1,PEJVCEUAQSWXGP-UHFFFAOYSA-N,PEJVCEUAQSWXGP
1316,1.0,c1cc(-c2nn(C3CCNCC3)cc2-c2ccc3c(c2)Cc2c[nH]nc2-3)ccn1,OAHNTYYIALLVPB-UHFFFAOYSA-N,OAHNTYYIALLVPB
1317,1.0,COC(=O)NC1(c2ccccc2)CCN(C[C@@H]2C[C@@]2(C(=O)N(C)Cc2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,VBDXBRZZLAHBSX-XYFQYJLHSA-N,VBDXBRZZLAHBSX
1318,1.0,CNC(=O)N1CCC(CN2CC(c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1,PEYUSKSYYONOAP-UHFFFAOYSA-N,PEYUSKSYYONOAP
1319,1.0,CCOC(=O)C(C)NP(=O)(OCC1OC(n2ccc3c(-c4cccs4)ncnc32)C(O)C1O)Oc1ccccc1,VDAQNWUBPMRFAZ-UHFFFAOYSA-N,VDAQNWUBPMRFAZ
1320,1.0,CC(C)CNC(=O)C(CC(O)C1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C,NUOROLSRIMMSEX-UHFFFAOYSA-N,NUOROLSRIMMSEX
1321,1.0,CCCCC1CN(CC2CCOCC2)C(=O)N1C1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1,WWQMRSATUNQSKQ-UHFFFAOYSA-N,WWQMRSATUNQSKQ
1322,1.0,CN(Cc1ccccc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCC(C(=O)N2CCCCC2)(c2ccccc2)CC1,GBSQCLVMGDMQSW-RYWJPUDZSA-N,GBSQCLVMGDMQSW
1323,1.0,Cc1ncnc(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,NOQUFNXYRUTQRV-UHFFFAOYSA-N,NOQUFNXYRUTQRV
1324,1.0,Cc1ncnc(C)c1C(=O)N1CC2CN(CCC(c3ccccc3)C3CCN(S(C)(=O)=O)CC3)CC2C1,MKIVNRWVNSAMHK-UHFFFAOYSA-N,MKIVNRWVNSAMHK
1325,1.0,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNCc1cccc(C(C)C)c1,BCHBFHFXBPRLMV-UHFFFAOYSA-N,BCHBFHFXBPRLMV
1326,1.0,Cc1ncnc(C)c1C(=O)N1CC2CN(CCC(c3ccccc3)C3CN(S(=O)(=O)C4CCCC4)C3)CC2C1,MPHBRFVEAJJJEM-UHFFFAOYSA-N,MPHBRFVEAJJJEM
1327,1.0,CNC(=O)NC1(c2ccccc2)CCN(C[C@@H]2C[C@@]2(C(=O)N(C)Cc2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,BEUZUMJUVANYFS-XYFQYJLHSA-N,BEUZUMJUVANYFS
1328,1.0,CC(=O)N(C)c1ccc(OC2CN(c3c4c(nc5ccnn35)CCNCC4)C2)cc1,CJKLNGBOTSHTRK-UHFFFAOYSA-N,CJKLNGBOTSHTRK
1329,1.0,COC(=O)N1CCC(CN2CC(c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1,HMSKCYWJITUINI-UHFFFAOYSA-N,HMSKCYWJITUINI
1330,1.0,Cc1ccnc(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,IWRAPSCFSVGRAI-UHFFFAOYSA-N,IWRAPSCFSVGRAI
1331,1.0,O=C(Cc1cccc2cnccc12)Nc1scnc1-c1nc[nH]n1,CCEORUFGHAKXQE-UHFFFAOYSA-N,CCEORUFGHAKXQE
1332,1.0,Cc1ccc(C(=O)NC(C)C(N)=O)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,PJXHMPDPEACKNQ-UHFFFAOYSA-N,PJXHMPDPEACKNQ
1333,1.0,CS(=O)(=O)c1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1,BQJFEWXRGPPWBS-UHFFFAOYSA-N,BQJFEWXRGPPWBS
1334,1.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(CCC4CCOCC4)CC3c3ccccc3)CC2)CC1,FGJLSESRUCPLFO-UHFFFAOYSA-N,FGJLSESRUCPLFO
1335,1.0,CC(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3ccc(O)c(CO)c3)C2O)c1,GDDUFVNKGWWPLA-UHFFFAOYSA-N,GDDUFVNKGWWPLA
1336,1.0,NC(=O)c1cc(-c2ccnc(NC3CCCCC3)c2)nc(N2CCNCC2)c1,XNWDRALEEPGBHB-UHFFFAOYSA-N,XNWDRALEEPGBHB
1337,1.0,COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C,TWVGNKMRZLBNOD-QHCPKHFHSA-N,TWVGNKMRZLBNOD
1338,1.0,CN1C(=O)N(c2nccn2C)CC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,WIHBWDVMBGBDIN-UHFFFAOYSA-N,WIHBWDVMBGBDIN
1339,1.0,CN(Cc1ccccc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCC(NC(N)=O)(c2ccccc2)CC1,FYWXEKFVHHPBEC-VVFBEHOQSA-N,FYWXEKFVHHPBEC
1340,1.0,Cc1ccc(C(=O)NCC(C)CO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,SOMNCVPYKMGVHO-UHFFFAOYSA-N,SOMNCVPYKMGVHO
1341,1.0,Cc1ccc(C(=O)NCC(O)CO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,JJNZUDIHOLRLHI-UHFFFAOYSA-N,JJNZUDIHOLRLHI
1342,1.0,Cc1cc(=O)[nH]c(C)c1C(=O)N1CC2CN(CCC(NC(=O)C3CCCC3)c3ccccc3)CC2C1,WWQVMNYCPDEQDJ-UHFFFAOYSA-N,WWQVMNYCPDEQDJ
1343,1.0,COc1ccc([C@]2(c3cccc(-c4cccnc4OC)c3)N=C(N)N(C)C2=O)cc1C,GYVKAMFPTOBGLV-DEOSSOPVSA-N,GYVKAMFPTOBGLV
1344,1.0,CN(Cc1ccccc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCC(NS(C)(=O)=O)(c2ccccc2)CC1,BKYRIMQMIWLUBG-SUYBVONHSA-N,BKYRIMQMIWLUBG
1345,1.0,NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCCC2)c1,ALLBEOBPSZQTFY-UHFFFAOYSA-N,ALLBEOBPSZQTFY
1346,1.0,CN(C)C1CCC(NC(=O)C(Cc2ccc(Cl)cc2)NC(=O)Cc2ccc(Cl)cc2)CC1,ABHSNXHLVROVOT-UHFFFAOYSA-N,ABHSNXHLVROVOT
1347,1.0,Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cn(C)c1=O,PWBMZGIIIRTNKV-UHFFFAOYSA-N,PWBMZGIIIRTNKV
1348,1.0,CN1CCN(C(=O)N2Cc3c(NC(=O)c4ccccc4)n[nH]c3C2(C)C)C(c2ccccc2)C1,HCBFTZDWYDBNFA-UHFFFAOYSA-N,HCBFTZDWYDBNFA
1349,1.0,CCC(=O)N1CCC(c2cc(C)c(C(=O)N=C(N)N)cc2S(C)(=O)=O)CC1,FUXADAMOXLPXMT-UHFFFAOYSA-N,FUXADAMOXLPXMT
1350,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccccc2Cl)(C(=O)N2CCOCC2)CC1,PWGWTYGIDUNELV-UHFFFAOYSA-N,PWGWTYGIDUNELV
1351,1.0,CN(C)CC(c1ccccc1)N(C)C(=O)N1Cc2c(NC(=O)c3ccccc3)n[nH]c2C1(C)C,MRJFTMYNZOOJMT-UHFFFAOYSA-N,MRJFTMYNZOOJMT
1352,1.0,NC(=O)CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,RARSOSZGLZWADN-UHFFFAOYSA-N,RARSOSZGLZWADN
1353,1.0,CC(C)OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,DLAGYCHBKRBCAY-UHFFFAOYSA-N,DLAGYCHBKRBCAY
1354,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccccc2OC(F)(F)F)(C(=O)N2CCOCC2)CC1,GPFNZNJLDRMIKQ-UHFFFAOYSA-N,GPFNZNJLDRMIKQ
1355,1.0,Nc1c(F)cc(CC2CS(=O)(=O)CC(NCc3cccc(OC(F)(F)F)c3)C2O)cc1OC(C(F)(F)F)C(F)(F)F,OCEZDSXYNMWVGV-UHFFFAOYSA-N,OCEZDSXYNMWVGV
1356,1.0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N)sc2c1,AKIPCTAHXSDOJW-UHFFFAOYSA-N,AKIPCTAHXSDOJW
1357,1.0,C[SH](O)Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC2CCC2)c2ccccc12,ROGRUPWBXZMFJB-UHFFFAOYSA-N,ROGRUPWBXZMFJB
1358,1.0,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCCn4nnc(C5CC5)n4)nn3c2)c1,CTMJHHLZQLYKLF-UHFFFAOYSA-N,CTMJHHLZQLYKLF
1359,1.0,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3ncn4c3CCCC4)nc12,NEVNJCLJFXHCCC-UHFFFAOYSA-N,NEVNJCLJFXHCCC
1360,1.0,CN(C)CC(OC(=O)N1Cc2c(NC(=O)C(C)(C)C)n[nH]c2C1(C)C)c1ccccc1,XVBWTZHNQZHFHR-UHFFFAOYSA-N,XVBWTZHNQZHFHR
1361,1.0,Cc1cc(O)ccc1Cc1c(C(C)C)[nH][nH]c1=O,XCIGCFACZQONRA-UHFFFAOYSA-N,XCIGCFACZQONRA
1362,1.0,CCOC1CC2CN(C(=O)C(NC(=O)C(C)NC)C3CCC(F)(F)CC3)C(C(=O)NC3CCOc4ccccc43)CN2C1,WQLHYSFOEZZZDD-UHFFFAOYSA-N,WQLHYSFOEZZZDD
1363,1.0,CN(C)CC(OC(=O)N1Cc2c(NC(=O)c3ccc(F)cc3)n[nH]c2C1(C)C)c1ccccc1,XFMZYCHKCPPZQW-UHFFFAOYSA-N,XFMZYCHKCPPZQW
1364,1.0,CC(C)(C)Cn1cc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)cn1,AZZAPLDRNFVCMT-UHFFFAOYSA-N,AZZAPLDRNFVCMT
1365,1.0,Cc1cc(CCC(=O)O)cc(C)c1-c1nc2cc(C(=O)Nc3ccc(C(C)(C)C)cc3)ccc2[nH]1,LDGXQPOCIGRAMC-UHFFFAOYSA-N,LDGXQPOCIGRAMC
1366,1.0,CC(C)C(N=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1)C(N)=O,GTCSIQFTNPTSLO-UHFFFAOYSA-N,GTCSIQFTNPTSLO
1367,1.0,CN(C)Cc1ccc(Nc2ncc(C3CC3)c(NCCCNC(=O)C3CCC3)n2)cc1,FVHHRIHFFRQXRD-UHFFFAOYSA-N,FVHHRIHFFRQXRD
1368,1.0,NC(=O)CNC(=O)CN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,VYXIQOKGCRKRTK-UHFFFAOYSA-N,VYXIQOKGCRKRTK
1369,1.0,c1ccc2[nH]c(Nc3ccc(Oc4nccnc4N4CCOCC4)cc3)nc2c1,AYQCPWIILRLNBK-UHFFFAOYSA-N,AYQCPWIILRLNBK
1370,1.0,CN(C)CCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,SFSPGHQPOKAPPP-UHFFFAOYSA-N,SFSPGHQPOKAPPP
1371,1.0,CC(C)Nc1c(C(N)=O)cnc2cc(-c3ccc(S(C)(=O)=O)cc3)ccc12,JZGUOMOIPAOOAG-UHFFFAOYSA-N,JZGUOMOIPAOOAG
1372,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2c(F)cccc2Cl)(C(=O)N2CCOCC2)CC1,YCYMPOZYBIQGNA-UHFFFAOYSA-N,YCYMPOZYBIQGNA
1373,1.0,COc1ccc([C@@]23Oc4cc(O[C@@H]5O[C@@H]([C@@H](O)CO)CO[C@H]5OC)cc(OC)c4[C@]2(O)[C@H](O)C(C(=O)N(C)C)[C@H]3c2ccccc2)cc1,WACSSQGELZNGOK-HTQOWGCBSA-N,WACSSQGELZNGOK
1374,1.0,CN(C)C(=O)CNC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NC(C)(C)C)c3)cn2n1,RXGDQEJCSZROIK-UHFFFAOYSA-N,RXGDQEJCSZROIK
1375,1.0,O=C(OCc1ccccc1)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,FLMPSPXTLSUCGY-UHFFFAOYSA-N,FLMPSPXTLSUCGY
1376,1.0,O=C(NC1CCC(c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,CGDZXLJGHVKVIE-UHFFFAOYSA-N,CGDZXLJGHVKVIE
1377,1.0,CC1(C)Cc2cc(Cl)ccc2C(=NC(Cc2ccccc2)c2nc(=O)o[nH]2)N1,XREOSEVJCQGCHE-UHFFFAOYSA-N,XREOSEVJCQGCHE
1378,1.0,CN(C)CCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,RNUXAEBDOWISMV-UHFFFAOYSA-N,RNUXAEBDOWISMV
1379,1.0,CS(=O)(=O)c1ccc(C(=O)N2CCC(c3ccc(C(=O)N=C(N)N)cc3C(F)(F)F)CC2)cc1,TZUIJGLTRUKCJZ-UHFFFAOYSA-N,TZUIJGLTRUKCJZ
1380,1.0,Cn1nc(-c2cnc3[nH]cc(C(=O)NC(C)(C)C)c3n2)c2cc(CO)ccc21,XZSAELDLIRYMCC-UHFFFAOYSA-N,XZSAELDLIRYMCC
1381,1.0,O=c1cc(-c2cccc3[nH]ccc23)c2ccccc2n1CC1CN2CCC1CC2,IOTQYEJCFAERLM-UHFFFAOYSA-N,IOTQYEJCFAERLM
1382,1.0,CC1(C)Cc2cc(Cl)ccc2C(=NC(Cc2ccccc2)c2nc(=O)c(Cl)c[nH]2)N1,JSUFHPJCDKHGLH-UHFFFAOYSA-N,JSUFHPJCDKHGLH
1383,1.0,N=C1NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2ccccc21,JLXRYBDDOAPKHW-UHFFFAOYSA-N,JLXRYBDDOAPKHW
1384,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(F)cc2C(F)(F)F)(C(=O)N2CCOCC2)CC1,HJGGQPDQPZCYCD-UHFFFAOYSA-N,HJGGQPDQPZCYCD
1385,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2c(F)ccc(Cl)c2F)(C(=O)N2CCOCC2)CC1,YUFQMZCSIOBQBB-UHFFFAOYSA-N,YUFQMZCSIOBQBB
1386,1.0,C=CC(=O)NCCCCC(NC(=O)OCc1ccccc1)C(=O)N1CCN(c2ccccc2Cl)CC1,KYVYJVRZPFRADU-UHFFFAOYSA-N,KYVYJVRZPFRADU
1387,1.0,COC(=O)c1c(Cc2ccc(C(=O)NCCO)cc2)c(=O)c2ccc(C)nc2n1-c1ccccc1,AIPARAKSAHWEMY-UHFFFAOYSA-N,AIPARAKSAHWEMY
1388,1.0,CC(C)(C)Cc1cc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)no1,JMAIWRCWOGUIRQ-UHFFFAOYSA-N,JMAIWRCWOGUIRQ
1389,1.0,CN(C)CC(NC(=O)N1Cc2c(NC(=O)c3ccccc3F)n[nH]c2C1(C)C)c1ccccc1,GOMMKIIJNUTWRK-UHFFFAOYSA-N,GOMMKIIJNUTWRK
1390,1.0,COc1ccc(-c2nc(CN3CCc4cc(OC)c(OC)cc4C3)cs2)cc1,CILWRSDWEVZXPT-UHFFFAOYSA-N,CILWRSDWEVZXPT
1391,1.0,NC(=O)CCN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,LPWHHWPRDQHSCO-UHFFFAOYSA-N,LPWHHWPRDQHSCO
1392,1.0,CN(C)CC(NC(=O)N1Cc2c(NC(=O)c3ccccc3)n[nH]c2C1(C)C)c1ccccc1,DRAPUDHCQNOIEX-UHFFFAOYSA-N,DRAPUDHCQNOIEX
1393,1.0,CN(C)CC(OC(=O)N1Cc2c(NC(=O)C3CCCO3)n[nH]c2C1(C)C)c1ccccc1,FDPSERWZLVMCNT-UHFFFAOYSA-N,FDPSERWZLVMCNT
1394,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(C(F)(F)F)cc2F)(C(=O)N2CCOCC2)CC1,ITNUUPJRBUDGBH-UHFFFAOYSA-N,ITNUUPJRBUDGBH
1395,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2c(F)cccc2F)(C(=O)N2CCOCC2)CC1,WKLZKJYSZDDISC-UHFFFAOYSA-N,WKLZKJYSZDDISC
1396,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2cc(F)c(Cl)cc2Cl)(C(=O)N2CCOCC2)CC1,XNFMTXLXXPJFKM-UHFFFAOYSA-N,XNFMTXLXXPJFKM
1397,1.0,CCc1[nH]nc2ccc(CN3CC[C@@]4(C[C@@H]3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12,FUWIMDVZJVRXTN-BXKMTCNYSA-N,FUWIMDVZJVRXTN
1398,1.0,N=C1NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,AQKMASIJQXIOKJ-UHFFFAOYSA-N,AQKMASIJQXIOKJ
1399,1.0,COC(=O)C1[C@@H](O)[C@@]2(O)c3c(OC)cc(O[C@H]4COC[C@H](CO)O4)cc3O[C@@]2(c2ccc(OC)cc2)[C@@H]1c1ccccc1,OVOVDBXSEFZMNO-FPJPCNLGSA-N,OVOVDBXSEFZMNO
1400,1.0,C[SH](O)Cc1ccc(C(=O)Nc2nccnc2C(=O)NCC2CCC2)c2ccccc12,CCBMYCGJWVVPLC-UHFFFAOYSA-N,CCBMYCGJWVVPLC
1401,1.0,CCCCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,XBDQGPFHYCDHEK-UHFFFAOYSA-N,XBDQGPFHYCDHEK
1402,1.0,CC1(C)Cc2cc(Cl)ccc2C(=NC(Cc2ccccc2)c2n[nH]c(=O)[nH]2)N1,VFPDPDSUNOZPME-UHFFFAOYSA-N,VFPDPDSUNOZPME
1403,1.0,CC(C)N1CCC(n2cc(Nc3ncc(C4CC4)c(NCCCNC(=O)C4CCC4)n3)cn2)CC1,MJCWEXGCJMNQGR-UHFFFAOYSA-N,MJCWEXGCJMNQGR
1404,1.0,C[C@H]1C[C@]2(CCN1Cc1cccc(-c3ccccc3Cl)c1)CNS(=O)(=O)N2c1cccc(F)c1,ZNJPYGAZHWKTMZ-AFMDSPMNSA-N,ZNJPYGAZHWKTMZ
1405,1.0,Nc1ncc(-c2cn3cc(C(=O)NCCN4CCOCC4)nc3c(N3CCOCC3)n2)cn1,YRCSAIYINRCQAV-UHFFFAOYSA-N,YRCSAIYINRCQAV
1406,1.0,CC1(C)OCc2ccc(CNC3CS(=O)(=O)CC(Cc4cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c4)C3O)cc21,OZOLBCYZUXLXMZ-UHFFFAOYSA-N,OZOLBCYZUXLXMZ
1407,1.0,CC(=O)Nc1ccc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)cc1,LLNXXQVRQUGWJV-GAJHUEQPSA-N,LLNXXQVRQUGWJV
1408,1.0,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(F)cc2Cl)(C(=O)N2CCOCC2)CC1,NTWJEOHBQZOSKK-UHFFFAOYSA-N,NTWJEOHBQZOSKK
1409,0.0,COc1ccc(CCN(C)CCn2c(-c3ccc(N(C)C)cc3)nc3ccccc3c2=O)cc1OC,IERNEONMXXBPJS-UHFFFAOYSA-N,IERNEONMXXBPJS
1410,1.0,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(C(C)C)cc3)nc3ccccc3c1=O)CC2,BVTJLRRZLUSCOP-UHFFFAOYSA-N,BVTJLRRZLUSCOP
1411,1.0,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3ccccc3c1=O)CC2,HSFNWCVLEHOTNA-UHFFFAOYSA-N,HSFNWCVLEHOTNA
1412,1.0,COc1cc(C(=O)N2CCN(CCn3c(-c4ccc(N(C)C)cc4)nc4ccccc4c3=O)CC2)cc(OC)c1OC,VYGKCLUENLMXGE-UHFFFAOYSA-N,VYGKCLUENLMXGE
1413,1.0,COc1cc2c(cc1OC)CN(CCn1c(-c3cccc(N(C)C)c3)nc3ccccc3c1=O)CC2,KJWQAMYUAJXZCQ-UHFFFAOYSA-N,KJWQAMYUAJXZCQ
1414,1.0,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3ccc(Cl)cc3c1=O)CC2,RHHCJOJPWGOQQN-UHFFFAOYSA-N,RHHCJOJPWGOQQN
1415,0.0,CN(C)c1ccc(-c2nc3ccccc3c(=O)n2CC2CCCCC2)cc1,SULCAFYSBWZKFE-UHFFFAOYSA-N,SULCAFYSBWZKFE
1416,1.0,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3ccc([N+](=O)[O-])cc3c1=O)CC2,NYPGJZWAUHDNPD-UHFFFAOYSA-N,NYPGJZWAUHDNPD
1417,1.0,CN(C)c1ccc(-c2nc3ccccc3c(=O)n2CCc2ccncc2)cc1,LYGGSNRQNCFMMA-UHFFFAOYSA-N,LYGGSNRQNCFMMA
1418,1.0,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc4ccccc4c3)nc3ccccc3c1=O)CC2,TYAZKPZMWXPZFC-UHFFFAOYSA-N,TYAZKPZMWXPZFC
1419,1.0,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(N(C)C)cc3)nc3cc([N+](=O)[O-])ccc3c1=O)CC2,GVALHBYTVPPPRH-UHFFFAOYSA-N,GVALHBYTVPPPRH
1420,1.0,COc1cc2c(cc1OC)CN(CCn1c(-c3ccc(-c4ccccc4)cc3)nc3ccccc3c1=O)CC2,ZZCIOKLFQNGQEK-UHFFFAOYSA-N,ZZCIOKLFQNGQEK
