,status_influx,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
282,0.0,COc1c(F)ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1Cl,SWJHCWVKIFRFFT-UHFFFAOYSA-N,SWJHCWVKIFRFFT
283,0.0,CCN(CC)c1cccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,JLEIPFPUEYNPPU-UHFFFAOYSA-N,JLEIPFPUEYNPPU
284,0.0,N#Cc1ccc(Cl)c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,WZCFLWIPNSGTOT-UHFFFAOYSA-N,WZCFLWIPNSGTOT
285,0.0,COc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2cccnn2)cc1Cl,DWTAQEDTCKCOHD-UHFFFAOYSA-N,DWTAQEDTCKCOHD
286,0.0,Cc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc(C)c1C#N,LUSFRPDHKDBGKU-UHFFFAOYSA-N,LUSFRPDHKDBGKU
287,0.0,N#Cc1ccc(Cl)c(NS(=O)(=O)c2ccccc2C(F)(F)F)c1,VJXRVHVMNHVNQU-UHFFFAOYSA-N,VJXRVHVMNHVNQU
288,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nncs3)cc2C#N)cc1Cl,ZDDXFCLRYYGYTH-UHFFFAOYSA-N,ZDDXFCLRYYGYTH
289,0.0,N#Cc1ccc(-c2cnccc2NS(=O)(=O)C(F)(F)F)c2ccccc12,JLYGIFBRTUYCKB-UHFFFAOYSA-N,JLYGIFBRTUYCKB
290,0.0,CCS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,OFZKAEMIVDRBLB-UHFFFAOYSA-N,OFZKAEMIVDRBLB
291,0.0,N#Cc1ccc(-c2cnccc2NS(=O)(=O)c2ccc(F)cc2)cc1,AMUOVZOGACNWEZ-UHFFFAOYSA-N,AMUOVZOGACNWEZ
292,0.0,COc1ccccc1-c1cnccc1NS(=O)(=O)C(F)(F)F,GNKNIWWSXMYIAK-UHFFFAOYSA-N,GNKNIWWSXMYIAK
293,0.0,Cc1cccc(C)c1CN1CC(C)(C)c2ccc(CC(=O)O)cc21,ZAGLHAIDTVHBTF-UHFFFAOYSA-N,ZAGLHAIDTVHBTF
294,0.0,Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)O)ccc12,LDMHYQSTTSDYDK-UHFFFAOYSA-N,LDMHYQSTTSDYDK
295,0.0,CCc1nn(Cc2c(C)cccc2C)c2cc(C(=O)O)ccc12,UIPLPZSGCLGMIE-UHFFFAOYSA-N,UIPLPZSGCLGMIE
296,0.0,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(-c3nn[nH]n3)ccc12,RAYCKHBJHZXXQJ-UHFFFAOYSA-N,RAYCKHBJHZXXQJ
297,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1F,FLGIGPHQQJOIGS-UHFFFAOYSA-N,FLGIGPHQQJOIGS
298,0.0,N#Cc1cc(NS(=O)(=O)c2ccccc2Cl)ccc1Cl,MCQANIZMRRALSP-UHFFFAOYSA-N,MCQANIZMRRALSP
299,0.0,Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cn1,ZNGOLJZRXHMEJF-UHFFFAOYSA-N,ZNGOLJZRXHMEJF
300,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)cc1Cl,GEJLQXPSPBOYOB-UHFFFAOYSA-N,GEJLQXPSPBOYOB
301,0.0,Cn1ccc(NS(=O)(=O)c2ccc(Oc3ccc(C#N)c(Cl)c3)c(C#N)c2)n1,CCEYDNQTBRJHDP-UHFFFAOYSA-N,CCEYDNQTBRJHDP
302,0.0,N#Cc1cccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,PQJSIWFIPFSHFB-UHFFFAOYSA-N,PQJSIWFIPFSHFB
303,0.0,N#Cc1cccc(NS(=O)(=O)c2ccccc2C(F)(F)F)c1,HKLHGVXJAXXROT-UHFFFAOYSA-N,HKLHGVXJAXXROT
304,0.0,N#Cc1c(Cl)cccc1NS(=O)(=O)c1ccccc1C(F)(F)F,QHIZRBOHUPXDAF-UHFFFAOYSA-N,QHIZRBOHUPXDAF
305,0.0,Cc1ccncc1NS(=O)(=O)c1ccccc1C(F)(F)F,FAJFEBBLFMECNH-UHFFFAOYSA-N,FAJFEBBLFMECNH
306,0.0,O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,NFHYBIRNRJMVFU-UHFFFAOYSA-N,NFHYBIRNRJMVFU
307,0.0,O=C(O)C1(Sc2ccnc3ccc(C(F)(F)F)cc23)CCC1,FOVSIEUPNDQKOC-UHFFFAOYSA-N,FOVSIEUPNDQKOC
308,0.0,O=C(O)C1(Sc2ccnc3ccc(-c4ccccc4F)cc23)CCC1,GRBRYCKMGXMVRY-UHFFFAOYSA-N,GRBRYCKMGXMVRY
309,0.0,O=S(=O)(Nc1cnc2ccccc2c1)c1ccccc1C(F)(F)F,GGSOEKUYKDHCNX-UHFFFAOYSA-N,GGSOEKUYKDHCNX
310,0.0,O=S(=O)(Nc1ccc(F)c(F)c1)c1ccccc1C(F)(F)F,KCXXFLUJPZHNTM-UHFFFAOYSA-N,KCXXFLUJPZHNTM
311,0.0,N#Cc1ccc(NS(=O)(=O)c2ccccc2Cl)cc1Cl,FMEBPOISCPKNAI-UHFFFAOYSA-N,FMEBPOISCPKNAI
312,0.0,COc1ccccc1S(=O)(=O)Nc1ccc(C#N)c(Cl)c1,UCVGALSSEJFSPG-UHFFFAOYSA-N,UCVGALSSEJFSPG
313,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)cc1Cl,JONVMVCPXBMHHN-UHFFFAOYSA-N,JONVMVCPXBMHHN
314,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cnccn3)cc2C#N)cc1Cl,GEQPKZQSTGWBOZ-UHFFFAOYSA-N,GEQPKZQSTGWBOZ
315,0.0,Cc1c(F)ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1C,VULRMWZBGQHMQV-UHFFFAOYSA-N,VULRMWZBGQHMQV
316,0.0,Cc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc(C(C)C)c1,XAGJJVONNFVEMZ-UHFFFAOYSA-N,XAGJJVONNFVEMZ
317,0.0,COc1ccc(Cl)cc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,WATJISKDZDUYNK-UHFFFAOYSA-N,WATJISKDZDUYNK
318,0.0,CCOc1cc(C)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,VIROLKPPURJAOO-UHFFFAOYSA-N,VIROLKPPURJAOO
319,0.0,Cc1cccc(C)c1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,XPELRPHXBNOGAC-UHFFFAOYSA-N,XPELRPHXBNOGAC
320,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(F)c(F)c1F,SFAYQYQZVGROQW-UHFFFAOYSA-N,SFAYQYQZVGROQW
321,0.0,O=C(O)C1(Sc2ccnc3ccc(-c4cccc(F)c4)cc23)CCC1,LSISNHXJJMUKSJ-UHFFFAOYSA-N,LSISNHXJJMUKSJ
322,0.0,CC(=O)Nc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,POVBCBQGBNUXBD-UHFFFAOYSA-N,POVBCBQGBNUXBD
323,0.0,N#Cc1ccc(-c2cnccc2NS(=O)(=O)c2ccccc2)cc1,SQNJBFIVUBQZGN-UHFFFAOYSA-N,SQNJBFIVUBQZGN
324,0.0,Cc1ccnc(NS(=O)(=O)c2ccc(Oc3cccc(Cl)c3C#N)cc2)c1,PRNXADRUWPPSNP-UHFFFAOYSA-N,PRNXADRUWPPSNP
325,0.0,CCOc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,IEONTGHSTBASLG-UHFFFAOYSA-N,IEONTGHSTBASLG
326,0.0,Cc1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)ccc1C(C)C,BSFCQFFWYDUSBY-UHFFFAOYSA-N,BSFCQFFWYDUSBY
327,0.0,O=S(=O)(Nc1ncccn1)c1cc(Cl)c(Oc2ccc(F)c(F)c2)cc1F,VLYDJWVAIYVGFY-UHFFFAOYSA-N,VLYDJWVAIYVGFY
328,0.0,O=C(O)C1(Sc2ccnc3ccc(F)cc23)CCC1,HDRYWSYKVOQBRC-UHFFFAOYSA-N,HDRYWSYKVOQBRC
329,0.0,CS(=O)(=O)Nc1ccnc2ccc(Br)cc12,RNAARUOIMBLNGX-UHFFFAOYSA-N,RNAARUOIMBLNGX
330,0.0,O=C(O)C1(Sc2ccnc3ccc(Br)cc23)CC1,PXFIFZZCAMIKLL-UHFFFAOYSA-N,PXFIFZZCAMIKLL
331,0.0,COc1c(F)ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1C,IZPKLQDZSVAZDA-UHFFFAOYSA-N,IZPKLQDZSVAZDA
332,0.0,CS(=O)(=O)Nc1ccncc1-c1ccccc1C(F)(F)F,QOBZFJAMXREUBZ-UHFFFAOYSA-N,QOBZFJAMXREUBZ
333,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(N)cc1,JZPZWRCEWDXENH-UHFFFAOYSA-N,JZPZWRCEWDXENH
334,0.0,Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c(C)c1Cl,HARRMADCVFMJHI-UHFFFAOYSA-N,HARRMADCVFMJHI
335,0.0,Cc1ccccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,MOLAGKBOOWDZDV-UHFFFAOYSA-N,MOLAGKBOOWDZDV
336,0.0,COc1cccc(Cl)c1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,HIIGTUAMIGIPMR-UHFFFAOYSA-N,HIIGTUAMIGIPMR
337,0.0,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,JVOJWKXZHRJBCX-UHFFFAOYSA-N,JVOJWKXZHRJBCX
338,0.0,CC(C)Oc1ccc(F)cc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,WHTFLFMPFASXOL-UHFFFAOYSA-N,WHTFLFMPFASXOL
339,0.0,COc1cc(Cl)cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,LETQHDAZCCYZGL-UHFFFAOYSA-N,LETQHDAZCCYZGL
340,0.0,Cc1cccc(C)c1COc1cccc(Cc2nn[nH]n2)c1,KJVQFGWUVANOSW-UHFFFAOYSA-N,KJVQFGWUVANOSW
341,0.0,Cc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,NKWAZUCNSBQFEX-UHFFFAOYSA-N,NKWAZUCNSBQFEX
342,0.0,CNC(=O)COc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,SJLWFKXIXUHBEX-UHFFFAOYSA-N,SJLWFKXIXUHBEX
343,0.0,O=C1COc2cccc(SC3(C(=O)O)CCC3)c2N1,MXFSJWGMHOMNRE-UHFFFAOYSA-N,MXFSJWGMHOMNRE
344,0.0,O=C(O)C1(Sc2nccc3ncccc23)CCC1,CMNOVYSSPZXQRR-UHFFFAOYSA-N,CMNOVYSSPZXQRR
345,0.0,O=C(O)C1(Sc2ncnc3ccccc23)CCC1,VCCMVYAZLPVESS-UHFFFAOYSA-N,VCCMVYAZLPVESS
346,0.0,Cc1c(F)ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1Cl,DJBAQMUPYMOLTC-UHFFFAOYSA-N,DJBAQMUPYMOLTC
347,0.0,N#Cc1ccc(Oc2cc(F)c(S(=O)(=O)Nc3ncc(F)cn3)cc2Cl)cc1Cl,TZYFGTHVWPQCEQ-UHFFFAOYSA-N,TZYFGTHVWPQCEQ
348,0.0,COc1ncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,QYTLSATWLCXCMG-UHFFFAOYSA-N,QYTLSATWLCXCMG
349,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(Cl)cc1OC(F)F,HCQBKKLTFGMQNR-UHFFFAOYSA-N,HCQBKKLTFGMQNR
350,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(F)c(F)c1,RGFFMRVPFFXLJD-UHFFFAOYSA-N,RGFFMRVPFFXLJD
351,0.0,N#Cc1cc(S(=O)(=O)Nc2ccccn2)ccc1Oc1ccc(Cl)cc1I,HOWYUBMNPIRMDU-UHFFFAOYSA-N,HOWYUBMNPIRMDU
352,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(F)cc1Cl,SFRUARGFVFOARG-UHFFFAOYSA-N,SFRUARGFVFOARG
353,0.0,CCc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1,FHEFLHVOBKAASX-UHFFFAOYSA-N,FHEFLHVOBKAASX
354,0.0,CC(C)COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cn1,GASNAQJMUMVFAC-UHFFFAOYSA-N,GASNAQJMUMVFAC
355,0.0,COc1cc(F)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,TWZWXYBNGWJOBZ-UHFFFAOYSA-N,TWZWXYBNGWJOBZ
356,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccccn1,XVNISYOIXAOXFQ-UHFFFAOYSA-N,XVNISYOIXAOXFQ
357,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccccc1Br,XYFLBJWMOXJAME-UHFFFAOYSA-N,XYFLBJWMOXJAME
358,0.0,CNc1ncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,JOUDLHMJEZFILY-UHFFFAOYSA-N,JOUDLHMJEZFILY
359,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c(F)c1,BLIXKFAEAUAGFR-UHFFFAOYSA-N,BLIXKFAEAUAGFR
360,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cccc(Cl)c1,XIPHSSLEDMYQSB-UHFFFAOYSA-N,XIPHSSLEDMYQSB
361,0.0,CCOc1ccccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,PFXHOENAEUQLON-UHFFFAOYSA-N,PFXHOENAEUQLON
362,0.0,COc1cccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1C,LTMJRGRABWLMSI-UHFFFAOYSA-N,LTMJRGRABWLMSI
363,0.0,N#Cc1c(Cl)cccc1Oc1ccc(S(=O)(=O)Nc2ccccn2)cc1,OBBAOFLCVAERAL-UHFFFAOYSA-N,OBBAOFLCVAERAL
364,0.0,Cc1ccc(NS(=O)(=O)c2ccc(Oc3cccc(Cl)c3C#N)cc2)nc1,RNKQUZLNXVUIEL-UHFFFAOYSA-N,RNKQUZLNXVUIEL
365,0.0,N#Cc1ccc(Oc2cc(F)c(S(=O)(=O)Nc3cccnn3)cc2Cl)cc1Cl,BFOOBDUZBJPRAF-UHFFFAOYSA-N,BFOOBDUZBJPRAF
366,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cnc(OC(F)F)c(Cl)c1,TUWHIZQEQOBTFV-UHFFFAOYSA-N,TUWHIZQEQOBTFV
367,0.0,COc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cn1,RZBMUMZPTQYMEU-UHFFFAOYSA-N,RZBMUMZPTQYMEU
368,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cc(F)ccc1F,SEYRYGMTFCGXLY-UHFFFAOYSA-N,SEYRYGMTFCGXLY
369,0.0,Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CC(=O)O)ccc12,POZMFUCEDVKJET-UHFFFAOYSA-N,POZMFUCEDVKJET
370,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cccc(Cl)c1Cl,NJBUIYWVCGTUCR-UHFFFAOYSA-N,NJBUIYWVCGTUCR
371,0.0,Cc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N,KCQVGNCLQSHQIN-UHFFFAOYSA-N,KCQVGNCLQSHQIN
372,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(Cl)cc1Cl,LLFQWLSRWSGESJ-UHFFFAOYSA-N,LLFQWLSRWSGESJ
373,0.0,N#Cc1cc(F)c(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1F,BWLGANIIOSHCFT-UHFFFAOYSA-N,BWLGANIIOSHCFT
374,0.0,O=C(O)C1(Oc2ncnc3ccccc23)CCC1,PNHGYYJNKZCULF-UHFFFAOYSA-N,PNHGYYJNKZCULF
375,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2Cl)cc1F,KTDCLNORTURMDZ-UHFFFAOYSA-N,KTDCLNORTURMDZ
376,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccncn3)cc2C#N)cc1Cl,IYUWZZQVCAHTOW-UHFFFAOYSA-N,IYUWZZQVCAHTOW
377,0.0,Cc1cccc(C)c1Cn1c(=O)n(C(C)C)c2ccc(C(=O)O)cc21,VLVGSTUHSCEXSF-UHFFFAOYSA-N,VLVGSTUHSCEXSF
378,0.0,Cc1cn(Cc2ccccc2Cl)c2cc(CC(=O)O)ccc12,GKJAAGDBMPGZBB-UHFFFAOYSA-N,GKJAAGDBMPGZBB
379,0.0,CCc1cn(Cc2c(C)cccc2C)c2cc(C(=O)O)ccc12,UCAJMKKVUWHJLK-UHFFFAOYSA-N,UCAJMKKVUWHJLK
380,0.0,CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(-c3nn[nH]n3)cnc12,CHILEOYFCZUBDL-UHFFFAOYSA-N,CHILEOYFCZUBDL
381,0.0,Cc1nn(Cc2c(Cl)cccc2C#N)c2cc(CC(=O)O)ccc12,HZHULGSQZAOFMV-UHFFFAOYSA-N,HZHULGSQZAOFMV
382,0.0,Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCCC(=O)O)ccc12,HNIXVNBDQNRZAC-UHFFFAOYSA-N,HNIXVNBDQNRZAC
383,0.0,N#Cc1ccc(-c2cnccc2NS(=O)(=O)c2ccc(F)cc2)c2ccccc12,QAWLIXPNMIVMHY-UHFFFAOYSA-N,QAWLIXPNMIVMHY
384,0.0,N#Cc1ccc(NS(=O)(=O)c2ccccc2C#N)cc1Cl,LRTHLLIORLSNMZ-UHFFFAOYSA-N,LRTHLLIORLSNMZ
385,0.0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2)cc1F,RUNGTYSIBJACEC-UHFFFAOYSA-N,RUNGTYSIBJACEC
386,0.0,N#Cc1ccc(Cl)cc1NS(=O)(=O)c1ccccc1C(F)(F)F,CXCCQUOZUJDUIW-UHFFFAOYSA-N,CXCCQUOZUJDUIW
387,0.0,O=C(O)C1(Sc2ccnc3ccc(O)cc23)CCC1,ZCJWFGGPCSLVQJ-UHFFFAOYSA-N,ZCJWFGGPCSLVQJ
388,0.0,O=C(O)C1(Sc2ccnc3ccc(C4CC4)cc23)CCC1,SUEHWPJKAYDVPJ-UHFFFAOYSA-N,SUEHWPJKAYDVPJ
389,0.0,O=C(Nc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1)C1CC1,DMXSSNSUWXAGNE-UHFFFAOYSA-N,DMXSSNSUWXAGNE
390,0.0,COCc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,UIWLHZJJYBOJOU-UHFFFAOYSA-N,UIWLHZJJYBOJOU
391,0.0,O=C(O)C1(Sc2ccnc3ccc(-c4ccccc4C(F)(F)F)cc23)CCC1,WLKGFFKVKMXGNB-UHFFFAOYSA-N,WLKGFFKVKMXGNB
392,0.0,O=C(O)C1(Sc2ccnc3ccccc23)CCC1,LTNYMWFDMCGLQP-UHFFFAOYSA-N,LTNYMWFDMCGLQP
393,0.0,N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1,LPZMJXFNHRVXMQ-UHFFFAOYSA-N,LPZMJXFNHRVXMQ
394,0.0,COc1ccncc1NS(=O)(=O)c1ccccc1C(F)(F)F,PQPJGCJDZRNEKU-UHFFFAOYSA-N,PQPJGCJDZRNEKU
395,0.0,Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)CCC(=O)O)ccc12,VKGMTJSOJMGKOY-UHFFFAOYSA-N,VKGMTJSOJMGKOY
396,0.0,Cc1cn(Cc2c(Cl)cccc2Cl)c2cc(CC(=O)O)ccc12,RNKRTUZHQIFNHZ-UHFFFAOYSA-N,RNKRTUZHQIFNHZ
397,0.0,Cc1nn(Cc2csc3ccc(Cl)cc23)c2cc(CC(=O)O)ccc12,SZUPNJNHLRGASI-UHFFFAOYSA-N,SZUPNJNHLRGASI
398,0.0,Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(C)C(=O)O)ccc12,SWCINCQJQPUTBV-UHFFFAOYSA-N,SWCINCQJQPUTBV
399,0.0,Cc1cccc(C)c1CN1CC(C)c2ccc(CC(=O)O)cc21,FMFITAVKICHXJY-UHFFFAOYSA-N,FMFITAVKICHXJY
400,0.0,O=C(O)C1(Sc2ccnc3cc(Br)ccc23)CCC1,KMVVYVGPRHWVSR-UHFFFAOYSA-N,KMVVYVGPRHWVSR
401,0.0,Nc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,ZNJIEBBHGNGOJB-UHFFFAOYSA-N,ZNJIEBBHGNGOJB
402,0.0,CN(C)c1ncc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,DVPCKACQXVDKCW-UHFFFAOYSA-N,DVPCKACQXVDKCW
403,0.0,N#Cc1ccc(Oc2c(F)cc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,WMEVCCHYFBIBAC-UHFFFAOYSA-N,WMEVCCHYFBIBAC
404,0.0,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(C(F)(F)F)cc1,KPZAPRNLYYWFMQ-UHFFFAOYSA-N,KPZAPRNLYYWFMQ
