,status_pampa,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
0,0.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,OGJPXUAPXNRGGI-UHFFFAOYSA-N,OGJPXUAPXNRGGI
1,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,JYGXADMDTFJGBT-VWUMJDOOSA-N,JYGXADMDTFJGBT
2,0.0,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,GJFCONYVAUNLKB-CXSFZGCWSA-N,GJFCONYVAUNLKB
3,0.0,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,DKYWVDODHFEZIM-UHFFFAOYSA-N,DKYWVDODHFEZIM
4,0.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,ZEKZLJVOYLTDKK-UHFFFAOYSA-N,ZEKZLJVOYLTDKK
5,0.0,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,PJVWKTKQMONHTI-UHFFFAOYSA-N,PJVWKTKQMONHTI
6,1.0,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,OPXLLQIJSORQAM-UHFFFAOYSA-N,OPXLLQIJSORQAM
7,1.0,C[C@]12CCC(=O)C=C1CC[C@@H]1C2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,MFYSYFVPBJMHGN-VLNSYWPESA-N,MFYSYFVPBJMHGN
8,1.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,LNEPOXFFQSENCJ-UHFFFAOYSA-N,LNEPOXFFQSENCJ
9,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)C(C(=O)CO)CC[C@@H]12,PQSUYGKTWSAVDQ-LNXQYSHSSA-N,PQSUYGKTWSAVDQ
10,1.0,CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,MNRHZPCIEGLWGK-MWXAKFKLSA-N,MNRHZPCIEGLWGK
11,1.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)C(C(=O)CO)CC[C@@H]12,OMFXVFTZEKFJBZ-ORVDRNQDSA-N,OMFXVFTZEKFJBZ
12,1.0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,LTMHDMANZUZIPE-PUGKRICDSA-N,LTMHDMANZUZIPE
13,1.0,CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N,RNWLAFWLSSMCLN-UHFFFAOYSA-N,RNWLAFWLSSMCLN
14,0.0,CSc1nc(NCCc2ccc(C)cc2)c2cnn(CC(Cl)c3ccccc3)c2n1,SNWKJSWMWRHVNL-UHFFFAOYSA-N,SNWKJSWMWRHVNL
15,1.0,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,YOZBGTLTNGAVFU-UHFFFAOYSA-N,YOZBGTLTNGAVFU
16,1.0,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc4ccccc4o3)cc2)c1O,PLLGXMASDDMGST-UHFFFAOYSA-N,PLLGXMASDDMGST
17,1.0,Cc1cc(NC(=O)Nc2cccc(OC(F)(F)F)c2)c2ccccc2n1,HKBWOXBDEAYKGA-UHFFFAOYSA-N,HKBWOXBDEAYKGA
18,1.0,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](CO)CC1,DBVAFYOHTCCGQW-IRJFHVNHSA-N,DBVAFYOHTCCGQW
19,0.0,COCCNC(=O)NS(=O)(=O)c1ccc(Oc2c(F)cc(/C=C(\C)C(=O)N=C(N)N)cc2F)cc1,IVEWCDNILFGHAV-FMIVXFBMSA-N,IVEWCDNILFGHAV
20,1.0,CCCCN(CCCC)C[C@H]1C2=CC3C(=O)c4c(O)cc(O)c(CC=C(C)C)c4O[C@@]34[C@@H]1COC4(CC=C(C)C)C2=O,AMDJHBDMFRJFPE-WCFYFDPBSA-N,AMDJHBDMFRJFPE
21,0.0,O=C1N=C(N2CCOCC2)S/C1=C\c1ccc(-c2ccc(C(=O)O)c(O)c2)o1,GFVODCJPYDHGDZ-YBEGLDIGSA-N,GFVODCJPYDHGDZ
22,1.0,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,ISVMYZOITFYUKN-UHFFFAOYSA-N,ISVMYZOITFYUKN
23,1.0,CS(=O)(=O)c1ccc(C(=O)OCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1[N+](=O)[O-],BTXTVUJWNPMQBT-UHFFFAOYSA-N,BTXTVUJWNPMQBT
24,1.0,O=C1CCCc2cc(OCc3ccc(F)cc3)ccc21,OJOVCIYZZGJNJH-UHFFFAOYSA-N,OJOVCIYZZGJNJH
25,1.0,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1,RRTQIJJHXQOLEO-UHFFFAOYSA-N,RRTQIJJHXQOLEO
26,1.0,O=C1CN(S(=O)(=O)c2ccc(Cl)cc2)C(=O)CN1S(=O)(=O)c1ccc(Cl)cc1,NKHCRCPMJAYOND-UHFFFAOYSA-N,NKHCRCPMJAYOND
27,1.0,O=C1/C(=C/c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,JFLDOESXEQQPLB-STZFKDTASA-N,JFLDOESXEQQPLB
28,0.0,CN1Cc2c(Cl)cc(Cl)cc2C(c2ccc(S(=O)(=O)Nc3ccc(CP(=O)(O)O)cc3)cc2)C1,HYYPUOCVUWYCCT-UHFFFAOYSA-N,HYYPUOCVUWYCCT
29,1.0,CCCCCCOc1ccc(C(=O)CCN2CCOCC2)cc1,VJZCZCUEZMGVCL-UHFFFAOYSA-N,VJZCZCUEZMGVCL
30,1.0,CN(Cc1cccc(F)c1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,VDRPYFBBLBGDEM-UHFFFAOYSA-N,VDRPYFBBLBGDEM
31,1.0,CC(C)CCc1ccc2c(NCCCNCc3ccc4c(c3)OCO4)ccnc2c1,JXINTQAYKMZSFW-UHFFFAOYSA-N,JXINTQAYKMZSFW
32,0.0,CSc1nc(NCCc2ccccc2)c2cnn(CC(Cl)c3ccc(Cl)cc3)c2n1,YSEKYKKBMBRIKI-UHFFFAOYSA-N,YSEKYKKBMBRIKI
33,1.0,O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(Cc1cccc(Cl)c1)C[C@@H]1C[C@@H](F)CN1,WCHNWHKOIZEEBZ-RPBOFIJWSA-N,WCHNWHKOIZEEBZ
34,1.0,COc1cc2[nH]c3c(c(=O)c2cc1Cl)CCCC3,MNPHHVMJOJQUJG-UHFFFAOYSA-N,MNPHHVMJOJQUJG
35,1.0,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,RDTFFLFEGIKFDL-UHFFFAOYSA-N,RDTFFLFEGIKFDL
36,1.0,CCCCCC=Cc1c(C)[nH]c2cc(OC)c(Cl)cc2c1=O,RYVJVYUTUSJURA-UHFFFAOYSA-N,RYVJVYUTUSJURA
37,0.0,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCNC(=O)NC(CO)(CO)CO)cc1,CSTNPWDBBVIJSR-RXFVIIJJSA-N,CSTNPWDBBVIJSR
38,1.0,CCc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CCCCC1,RSFGEIMRRNTSHK-UHFFFAOYSA-N,RSFGEIMRRNTSHK
39,1.0,COc1ccc(F)cc1CNCCCNc1ccnc2cc(CCC(C)C)ccc12,HRGLEAFLRXALAK-UHFFFAOYSA-N,HRGLEAFLRXALAK
40,1.0,COc1ccc2nc3cc(Cl)ccc3c(NCC#CCN3CCN(C)CC3)c2c1,HVWRBIKLNFSLPW-UHFFFAOYSA-N,HVWRBIKLNFSLPW
41,0.0,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)NCP(=O)(O)O)cc2)c(F)c1)C(=O)N=C(N)N,YLQMZWIHXWJMFT-UXBLZVDNSA-N,YLQMZWIHXWJMFT
42,1.0,Cc1ccc2c(=O)c3c([nH]c2c1C)CCCC3,RQRCASJYZZILJX-UHFFFAOYSA-N,RQRCASJYZZILJX
43,1.0,CCOC(=O)c1c(-c2ccc(Cl)c(Cl)c2)[nH]c2cccc(OC)c2c1=O,QJLNKZPTJPQSCE-UHFFFAOYSA-N,QJLNKZPTJPQSCE
44,1.0,CC(C)Cc1ccc2c(NCCCNCc3ccco3)ccnc2c1,BWZOVFVBRUDUTM-UHFFFAOYSA-N,BWZOVFVBRUDUTM
45,1.0,O=C(Nc1cc(Cl)c(O)c(Cl)c1)Nc1nc2ccc(OC(F)(F)F)cc2s1,KICYWJOEAGPGIQ-UHFFFAOYSA-N,KICYWJOEAGPGIQ
46,1.0,Cc1[nH]c2ccc(Br)cc2c(=O)c1Br,UXVFKFUGROWPQP-UHFFFAOYSA-N,UXVFKFUGROWPQP
47,1.0,CCN1CCC[C@H]1CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,IUTRAWUFJOFGJK-FQEVSTJZSA-N,IUTRAWUFJOFGJK
48,1.0,C/C(=C/C[C@@]12OC(C)(C)[C@@H]3CC(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O)COC(=O)CN1CCCC1,CQSTXUSTYLZACT-UQKMAUGUSA-N,CQSTXUSTYLZACT
49,1.0,C=c1cc2c(O)c(O)c3c(C)c(CNc4cccc(F)c4)oc3c2cc1=C,AHGOKPDFWFJIGO-UHFFFAOYSA-N,AHGOKPDFWFJIGO
50,1.0,O=C(Nc1cc(-c2nc3ccccc3s2)ccc1F)c1cc([N+](=O)[O-])ccc1Cl,HVYHUFYYHHBIFG-UHFFFAOYSA-N,HVYHUFYYHHBIFG
51,1.0,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=CC4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4CN(C)C)C2=O,BFWOATMLPBMAGZ-QFJUUMLZSA-N,BFWOATMLPBMAGZ
52,1.0,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C#N)c1,UTEZZOAYXICASM-UHFFFAOYSA-N,UTEZZOAYXICASM
53,0.0,CN1Cc2c(Cl)cc(Cl)cc2C(c2ccc(NC(=O)NC(CC(=O)O)C(=O)O)cc2)C1,RIQHPQIBFQNPOX-UHFFFAOYSA-N,RIQHPQIBFQNPOX
54,1.0,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCCCNC2CCOC2=O)c1,XZTGPNPNISFWHR-UHFFFAOYSA-N,XZTGPNPNISFWHR
55,1.0,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4C)CC3)ccc2n1C,MENPQHDIPOYDSI-UHFFFAOYSA-N,MENPQHDIPOYDSI
56,0.0,CCNC(=O)NS(=O)(=O)c1ccc(Oc2c(F)cc(/C=C(\C)C(=O)N=C(N)N)cc2F)cc1,STZZPTXWCUAQQK-DHZHZOJOSA-N,STZZPTXWCUAQQK
57,1.0,Cc1cc(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc(-c2nc3ccccc3o2)c1O,YKJMTIFQHRZHJK-UHFFFAOYSA-N,YKJMTIFQHRZHJK
58,1.0,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CCN(C(C)=O)CC2)c(Cl)c1Cl,JJAHMJHPMPQLRB-UHFFFAOYSA-N,JJAHMJHPMPQLRB
59,1.0,C=c1cc2c(O)c(O)c3c(C)c(CNc4ccc(F)cc4)oc3c2cc1=C,MMFMUHOGAXWNMV-UHFFFAOYSA-N,MMFMUHOGAXWNMV
60,1.0,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN2CCN(S(=O)(=O)CC)CC2)c(Cl)c1,TVKPKHAVYZYHEZ-UHFFFAOYSA-N,TVKPKHAVYZYHEZ
61,1.0,COc1ccc2[nH]cc(CCNC(=O)CCCCCNc3c4c(nc5ccccc35)CCCC4)c2c1,BGQKPFJETYONAB-UHFFFAOYSA-N,BGQKPFJETYONAB
62,1.0,O=C1CN(S(=O)(=O)c2ccccc2)C(=O)CN1S(=O)(=O)c1ccccc1,NHASEHCTEAENPG-UHFFFAOYSA-N,NHASEHCTEAENPG
63,0.0,Cc1cc(NC(=O)Nc2cccc(N(C)C)c2)c2ccccc2n1,IKKJPORHYUTNHI-UHFFFAOYSA-N,IKKJPORHYUTNHI
64,1.0,COc1cccc(CNCCCNc2ccnc3cc(Cc4ccc(F)cc4)ccc23)c1O,RREJWKQUZYYVES-UHFFFAOYSA-N,RREJWKQUZYYVES
65,1.0,Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,RAOFVTJVOVNPMR-UHFFFAOYSA-N,RAOFVTJVOVNPMR
66,1.0,O=c1[nH]c2cc(-c3cccc(Cl)c3)ccc2c2[nH]c(-c3c(F)cccc3Cl)nc12,QFQMKJXIFPLCNP-UHFFFAOYSA-N,QFQMKJXIFPLCNP
67,0.0,N=C(N)N=c1nc(-c2ccc(N3CCN(CCCC(=O)O)CC3)cc2)c2cc(Cl)ccc2[nH]1,UESGIUHCZYBKMV-UHFFFAOYSA-N,UESGIUHCZYBKMV
68,1.0,CC(C)=CCc1c(O)cc(O)c2c1O[C@]13C(=CC4C[C@H]1COC3(CC=C(C)C)C4=O)C2=O,QSJAAIXXDPZJDI-QOCAREMXSA-N,QSJAAIXXDPZJDI
69,1.0,COc1cccc(OC)c1-c1nc(C(=O)NC(CC(C)C)C(=O)O)cn1-c1cccc2ccccc12,NPGYKQZRLMPJJJ-UHFFFAOYSA-N,NPGYKQZRLMPJJJ
70,1.0,CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCNCC4)C(=CC4C(=O)c5c(O)cccc5O[C@]431)C2=O,SSDWVIUNKRFSQD-VKXDOFJCSA-N,SSDWVIUNKRFSQD
71,1.0,COc1cccc2c(=O)c3c([nH]c12)CCCC3,DRTNPMJEVFCBHD-UHFFFAOYSA-N,DRTNPMJEVFCBHD
72,1.0,COc1ccc(F)cc1CNCCCNc1ccnc2cc(CC(C)C)ccc12,PDSJZBJTEUCZPN-UHFFFAOYSA-N,PDSJZBJTEUCZPN
73,1.0,O=c1c2c([nH]c3cc(F)cc(F)c13)CCCC2,MGNDIXJBRIWOKJ-UHFFFAOYSA-N,MGNDIXJBRIWOKJ
74,1.0,CCCCNC(=O)Nc1ccc(C(=O)CCN(C)C)cc1,QNUZULQSJOIIBQ-UHFFFAOYSA-N,QNUZULQSJOIIBQ
75,1.0,CC(C)(C)c1cc(-c2nsc(/C=[N+](\[O-])C(C)(C)C)n2)cc(C(C)(C)C)c1O,GOPCJWZPWQAJQU-MSXFZWOLSA-N,GOPCJWZPWQAJQU
76,1.0,COC(=O)c1cccc(-n2sc3ccccc3c2=O)c1,YZRVQRVLCVYTKC-UHFFFAOYSA-N,YZRVQRVLCVYTKC
77,1.0,COc1ccc2[nH]c(C)c(-c3ccccc3)c(=O)c2c1,LZHKHFVCZASQSE-UHFFFAOYSA-N,LZHKHFVCZASQSE
78,1.0,CC1CCN(C(=O)c2sc(-c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)nc2C(F)(F)F)CC1,ADOIUCPAWXGJSR-UHFFFAOYSA-N,ADOIUCPAWXGJSR
79,1.0,CCCCNc1nc(NCCCC)c2ccccc2n1,JQAKPEDYYWXAHJ-UHFFFAOYSA-N,JQAKPEDYYWXAHJ
80,1.0,Oc1c(F)ccc(Cc2ccccc2)c1F,TUWHBJAXKRKSKI-UHFFFAOYSA-N,TUWHBJAXKRKSKI
81,1.0,CCOC(=O)c1c(-c2ccccc2C)[nH]c2cccc(OC)c2c1=O,SCHZXSQKRAVGNV-UHFFFAOYSA-N,SCHZXSQKRAVGNV
82,1.0,Cc1ccc(O)c(/N=C/c2coc3ccc(C)cc3c2=O)c1,CLUOPDHGXYKWPQ-DJKKODMXSA-N,CLUOPDHGXYKWPQ
83,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)c(Cl)c1,STMSRTJNGSQKNC-UHFFFAOYSA-N,STMSRTJNGSQKNC
84,1.0,O=c1c2c([nH]c3c(F)c(F)ccc13)CCCC2,SCIUNOSNEGJWTF-UHFFFAOYSA-N,SCIUNOSNEGJWTF
85,1.0,CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCOCC4)C(=CC4C(=O)c5c(O)cc6c(c5O[C@]431)C=CC(C)(C)O6)C2=O,JIGWHYIANURWLU-KUCRADCFSA-N,JIGWHYIANURWLU
86,1.0,COc1ccc(F)cc1CNCCCNc1ccnc2cc(Oc3ccccc3)ccc12,AVJAAXINKHZLGT-UHFFFAOYSA-N,AVJAAXINKHZLGT
87,1.0,CCOC(=O)C1C(C)=Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3,BUYOBKKDIVWMGY-UHFFFAOYSA-N,BUYOBKKDIVWMGY
88,1.0,COc1cc2oc(C(=O)OCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,CZMZUNUZUGWCRN-UHFFFAOYSA-N,CZMZUNUZUGWCRN
89,1.0,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,YMRPMJKWTYJBPC-UHFFFAOYSA-N,YMRPMJKWTYJBPC
90,0.0,Cc1cc(NC(=O)Nc2ccc(C(=O)O)c(O)c2)c2ccccc2n1,VQBNLKFPCUSPQO-UHFFFAOYSA-N,VQBNLKFPCUSPQO
91,1.0,CCN(CC)CCNc1ccc2c(c1)-c1nccc3cccc(c13)C2=O,LMQYQUSRKVTVDW-UHFFFAOYSA-N,LMQYQUSRKVTVDW
92,0.0,N=C(N)N=c1nc(-c2cccc(N3CCN(CCCC(=O)O)CC3)c2)c2cc(Cl)ccc2[nH]1,GIORGZWPZLSOCJ-UHFFFAOYSA-N,GIORGZWPZLSOCJ
93,1.0,COc1cccc(CNCCCNc2ccnc3cc(-c4ccc(F)cc4)ccc23)c1O,ANJIYYDEQTYWCU-UHFFFAOYSA-N,ANJIYYDEQTYWCU
94,1.0,Cc1ccc2[nH]c(C)c(Br)c(=O)c2c1,VZXYQIVFTWUMNT-UHFFFAOYSA-N,VZXYQIVFTWUMNT
95,1.0,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccccc3C)C=C1C(N)=O)C2=O,TUALDOHFKJXKNG-UHFFFAOYSA-N,TUALDOHFKJXKNG
96,1.0,Cc1cc(NC(=O)Nc2cc(F)ccc2F)c2ccccc2n1,ZFPLGIGDAMVSQN-UHFFFAOYSA-N,ZFPLGIGDAMVSQN
97,0.0,C=c1c(O)c(O)cc2c1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)NCCCn4ccnc4)CC[C@]3(C)CC[C@]12C,DMHQGCPFUAWIRB-GTKRWHGSSA-N,DMHQGCPFUAWIRB
98,0.0,C/C(=C\c1cc(F)c(Oc2ccc(S(=O)(=O)NCCCS(=O)(=O)O)cc2)c(F)c1)C(=O)N=C(N)N,JQYGKXMOBSFUFW-FMIVXFBMSA-N,JQYGKXMOBSFUFW
99,1.0,Cc1[nH]c2c(Cl)cccc2c(=O)c1-c1ccccc1,VVEMPUXXMDYITM-UHFFFAOYSA-N,VVEMPUXXMDYITM
100,0.0,CSc1nc(NCCc2ccccc2Cl)c2cnn(CC(Cl)c3ccccc3)c2n1,KJWCAGAIQICXKK-UHFFFAOYSA-N,KJWCAGAIQICXKK
101,1.0,COc1ccc(F)cc1CNCCCNc1ccnc2cc(-c3ccc(C(C)(C)C)cc3)ccc12,JHEFYLYPOAPJDB-UHFFFAOYSA-N,JHEFYLYPOAPJDB
102,1.0,NS(=O)(=O)c1ccc(C(F)(F)F)cc1,TVHXQQJDMHKGGK-UHFFFAOYSA-N,TVHXQQJDMHKGGK
103,1.0,Nc1ccc(-c2ccc3c(NC(=O)CC45CC6CC(CC(C6)C4)C5)cccc3n2)cc1,DATNANISPPEHNZ-UHFFFAOYSA-N,DATNANISPPEHNZ
104,0.0,N=C(N)N=c1nc(-c2ccc(N3CCN(CCO)CC3)cc2)c2cc(Cl)ccc2[nH]1,LWYPXHWQMBSRCR-UHFFFAOYSA-N,LWYPXHWQMBSRCR
105,1.0,Cc1ccc2c(NCc3ccco3)nc(NC(C)C)nc2c1,ZNOUFCWIUIIEEF-UHFFFAOYSA-N,ZNOUFCWIUIIEEF
106,1.0,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)c(C(=O)N3CCCCC3)s2)cc1[N+](=O)[O-],SUEICZCJKXGOAJ-UHFFFAOYSA-N,SUEICZCJKXGOAJ
107,1.0,COc1cc(CCC(=O)C=CCCCNc2c3c(nc4cc(Cl)ccc24)CC2CC(C)=CC3C2)ccc1O,XLIOMHFQNGCWAV-UHFFFAOYSA-N,XLIOMHFQNGCWAV
108,1.0,COc1ccc2[nH]c(C)c(Br)c(=O)c2c1,XBVJDXSHXOPCFI-UHFFFAOYSA-N,XBVJDXSHXOPCFI
109,0.0,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)=NC(=O)C=3Cc2ccc[nH]2)cc1,BLHXZIPFDQPUJS-UHFFFAOYSA-N,BLHXZIPFDQPUJS
110,0.0,CN1Cc2c(Cl)cc(Cl)cc2C(c2ccc(S(=O)(=O)N(CCC(=O)O)CCC(=O)O)cc2)C1,FWWIJCUNUXHGQV-UHFFFAOYSA-N,FWWIJCUNUXHGQV
111,1.0,CCc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1,HNGJNHNCKIZJCK-UHFFFAOYSA-N,HNGJNHNCKIZJCK
112,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)c(C(F)(F)F)c1,LNLYLRUNDXDYHW-UHFFFAOYSA-N,LNLYLRUNDXDYHW
113,1.0,CN(Cc1ccccc1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,OAFVIBMMYOJKFW-UHFFFAOYSA-N,OAFVIBMMYOJKFW
114,1.0,COc1ccc2[nH]cc(CCNC(=O)CCCCCNc3c4c(nc5cccc(Cl)c35)CCCC4)c2c1,LSGATBLIVMZRBG-UHFFFAOYSA-N,LSGATBLIVMZRBG
115,1.0,Cc1cccc2c(=O)c3c([nH]c12)CCCC3,BVXFTEWGRDIUJD-UHFFFAOYSA-N,BVXFTEWGRDIUJD
116,0.0,Cc1[nH]c2cc(Cl)ccc2c(=O)c1-c1ccccc1,WAMGJTAUNMXGNZ-UHFFFAOYSA-N,WAMGJTAUNMXGNZ
117,1.0,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,ULQHQGIQRTXVRN-UHFFFAOYSA-N,ULQHQGIQRTXVRN
118,1.0,COc1cccc(OC)c1-c1cc(C(=O)NC(CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,ZQUSYVORYNBGLG-UHFFFAOYSA-N,ZQUSYVORYNBGLG
119,1.0,Cn1cc(-c2cc3cnc(Nc4ccc(-c5cncn5C)cc4Cl)cc3n2C(=O)OC(C)(C)C)cn1,BXKNUXDLZJPPBO-UHFFFAOYSA-N,BXKNUXDLZJPPBO
120,1.0,CCCCCCOc1ccc(C(=O)CCn2c(O)ccc2O)cc1,AKVZMIVLBPDTEF-UHFFFAOYSA-N,AKVZMIVLBPDTEF
121,1.0,O=c1c(/C=N/c2cccc(Cl)c2O)coc2ccc(Br)cc12,FFCCKSJSLGYMEF-FBCYGCLPSA-N,FFCCKSJSLGYMEF
122,1.0,O=C(Nc1nc2ccc(Cl)cc2s1)c1cc([N+](=O)[O-])ccc1Cl,PILXLYYBQDOCLY-UHFFFAOYSA-N,PILXLYYBQDOCLY
123,1.0,CCCCCCCc1ccc(C(=O)CCN(C)C)cc1,ANCSLKGKDIAGLN-UHFFFAOYSA-N,ANCSLKGKDIAGLN
124,1.0,CCCCCCOc1ccc(C(=O)CCN(C)C)c(I)c1,STFCAGFEWNVMMB-UHFFFAOYSA-N,STFCAGFEWNVMMB
125,0.0,O=C(O)c1ccc(OC/C=C/Cn2c(=O)n(C(c3ccccc3)c3ccccc3)c(=O)c3ccc(N4CCOCC4)cc32)cc1,ZQPKBYQQGAQUAK-BQYQJAHWSA-N,ZQPKBYQQGAQUAK
126,0.0,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,ZXONVJJRRBXWDX-UHFFFAOYSA-N,ZXONVJJRRBXWDX
127,1.0,CN(C)C1CCN(C(=O)c2ccc(Cn3c(-c4ccccc4)nc4ccccc43)cc2)C1,UYKJSYAQDGARFD-UHFFFAOYSA-N,UYKJSYAQDGARFD
128,1.0,COc1cccc(CNCCCNc2ccnc3cc(Cc4ccc(C#N)cc4)ccc23)c1O,AIMSXHNECXMCGG-UHFFFAOYSA-N,AIMSXHNECXMCGG
129,0.0,Cc1cc(NC(=O)Nc2cccc(F)c2)c2ccccc2n1,JNUPGRGVKOQHOB-UHFFFAOYSA-N,JNUPGRGVKOQHOB
130,1.0,CNS(=O)(=O)c1ccc(C(F)(F)F)cc1,NRKCZBWVAQJOOG-UHFFFAOYSA-N,NRKCZBWVAQJOOG
131,1.0,COc1ccc2nc(NS(=O)(=O)c3ccc(NCc4cccc(OC)c4O)cc3)sc2c1,OFKPCFOWCAYUCL-UHFFFAOYSA-N,OFKPCFOWCAYUCL
132,0.0,CCOC(=O)C1C(C)=Nc2nc3c(c(N)c2C1c1ccccc1C(F)(F)F)CCCC3,JDGLNHITSICCJM-UHFFFAOYSA-N,JDGLNHITSICCJM
133,1.0,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2cc1OC,QDCAJVSXNYAGPD-UHFFFAOYSA-N,QDCAJVSXNYAGPD
134,1.0,CCOC(=O)C1Cc2ccc(OC)cc2N=C1c1ccc2c(c1)OCO2,RARIKELHRMBYQZ-UHFFFAOYSA-N,RARIKELHRMBYQZ
135,0.0,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)Nc3ccc(CP(=O)(O)O)cc3)c2)C1,MTIJXCBAUZFVTK-UHFFFAOYSA-N,MTIJXCBAUZFVTK
136,1.0,Cc1cc(-n2cc3c(n2)CN(C(=O)c2cc(C#N)ccc2OCC2CC2)C3)ccn1,OMNJPZRXYWVPPN-UHFFFAOYSA-N,OMNJPZRXYWVPPN
137,1.0,COc1ccc2c(c1)CC(CC1C=CN(Cc3ccccc3C)C=C1C(C)=O)C2=O,DNSZEYFLEJCSEL-UHFFFAOYSA-N,DNSZEYFLEJCSEL
