,SMILES_raw,status_efflux,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1253,COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(F)cc3)cc1)CC2,Substrate,COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(F)cc3)cc1)CC2,VHLHFJMCAVKJIW-UHFFFAOYSA-N,VHLHFJMCAVKJIW
1254,COc1cc2c(cc1OC)CN(CCc1ccc(-c3ccc(F)cc3)cc1)CC2,Substrate,COc1cc2c(cc1OC)CN(CCc1ccc(-c3ccc(F)cc3)cc1)CC2,MMDFUOTUTNSXLN-UHFFFAOYSA-N,MMDFUOTUTNSXLN
1255,COc1ccc(-c2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1,Substrate,COc1ccc(-c2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1,RRPYZOFEHMOKES-UHFFFAOYSA-N,RRPYZOFEHMOKES
1256,COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(O)cc3)o1)CC2,Substrate,COc1cc2c(cc1OC)CN(Cc1ccc(-c3ccc(O)cc3)o1)CC2,BUOJXZVSZKMNSY-UHFFFAOYSA-N,BUOJXZVSZKMNSY
1257,COc1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)o2)cc1,Substrate,COc1ccc(-c2ccc(CN3CCc4cc(OC)c(OC)cc4C3)o2)cc1,XNIABEBXQZEDDQ-UHFFFAOYSA-N,XNIABEBXQZEDDQ
1258,COc1cc2c(cc1OC)CN(C(=O)c1ccc(-c3ccc(O)cc3)o1)CC2,Substrate,COc1cc2c(cc1OC)CN(C(=O)c1ccc(-c3ccc(O)cc3)o1)CC2,RVMCLYRTOLRSTD-UHFFFAOYSA-N,RVMCLYRTOLRSTD
1259,COc1ccc(-c2ccc(C(=O)N3CCc4cc(OC)c(OC)cc4C3)o2)cc1,Substrate,COc1ccc(-c2ccc(C(=O)N3CCc4cc(OC)c(OC)cc4C3)o2)cc1,KXTAZAIAWNTXFO-UHFFFAOYSA-N,KXTAZAIAWNTXFO
1260,COc1cc(/C=C/C(=O)OCCCN(C)CCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,Substrate,COc1cc(/C=C/C(=O)OCCCN(C)CCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,IKNZTCAURQRTCY-ISLYRVAYSA-N,IKNZTCAURQRTCY
1261,COc1cc(/C=C/C(=O)OCCCCCN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,Substrate,COc1cc(/C=C/C(=O)OCCCCCN(C)CCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,MWPKBYPHINXLGS-ISLYRVAYSA-N,MWPKBYPHINXLGS
1262,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,Substrate,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,AIHHSLLQSRUQIA-ISLYRVAYSA-N,AIHHSLLQSRUQIA
1263,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)[C@@H]1CCc2c1ccc(OC)c2OC,Substrate,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)[C@@H]1CCc2c1ccc(OC)c2OC,NNWZEUSQZCLVDN-MUUNZHRXSA-N,NNWZEUSQZCLVDN
1264,COc1ccc2c(c1OC)CC[C@@H]2NCCCCc1cn(-c2ccc(F)cc2)c2ccccc12,Substrate,COc1ccc2c(c1OC)CC[C@@H]2NCCCCc1cn(-c2ccc(F)cc2)c2ccccc12,XXHIDGAREGGPBO-SANMLTNESA-N,XXHIDGAREGGPBO
1265,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1ccc(OC)c(OC)c1,Substrate,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1ccc(OC)c(OC)c1,QRKWVWPQUBNIGQ-UHFFFAOYSA-N,QRKWVWPQUBNIGQ
1266,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1ccc(OC)cc1,Substrate,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1ccc(OC)cc1,LRDDCXLWTMGDOF-UHFFFAOYSA-N,LRDDCXLWTMGDOF
1267,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1cccc(OC)c1,Substrate,CCN(CCCCc1cn(-c2ccc(F)cc2)c2ccccc12)Cc1cccc(OC)c1,SVKBPFJGAMFCQH-UHFFFAOYSA-N,SVKBPFJGAMFCQH
1268,COc1ccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,Substrate,COc1ccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,UPILDFPXIKTHTG-UHFFFAOYSA-N,UPILDFPXIKTHTG
1269,COc1ccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,Substrate,COc1ccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,IJLLPMWYMDZZLL-UHFFFAOYSA-N,IJLLPMWYMDZZLL
1270,COc1cccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,Substrate,COc1cccc(CNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,GPHBPIQYQUMRNP-UHFFFAOYSA-N,GPHBPIQYQUMRNP
1271,COc1ccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,Substrate,COc1ccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,OWDQODZHDSVYJT-UHFFFAOYSA-N,OWDQODZHDSVYJT
1272,COc1ccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,Substrate,COc1ccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,PBAFHXIVASLSAH-UHFFFAOYSA-N,PBAFHXIVASLSAH
1273,COc1cccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,Substrate,COc1cccc(CCN(C)CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,JGHIICRPNKBYFY-UHFFFAOYSA-N,JGHIICRPNKBYFY
1274,COc1ccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,Substrate,COc1ccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1OC,CEDSGBYFMAOKAT-UHFFFAOYSA-N,CEDSGBYFMAOKAT
1275,COc1ccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,Substrate,COc1ccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,HWHDWKPTRKLTOB-UHFFFAOYSA-N,HWHDWKPTRKLTOB
1276,COc1cccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,Substrate,COc1cccc(CCNCCCCc2cn(-c3ccc(F)cc3)c3ccccc23)c1,UHSWIZQHUWNIQL-UHFFFAOYSA-N,UHSWIZQHUWNIQL
1277,COc1cc2c(cc1OC)CN(CCCCc1cn(-c3ccc(F)cc3)c3ccccc13)CC2,Substrate,COc1cc2c(cc1OC)CN(CCCCc1cn(-c3ccc(F)cc3)c3ccccc13)CC2,GWGRBNDXZUZCBZ-UHFFFAOYSA-N,GWGRBNDXZUZCBZ
1278,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Non-substrate,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,ADEBPBSSDYVVLD-UHFFFAOYSA-N,ADEBPBSSDYVVLD
1279,COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)cc(OC)c1OC,Substrate,COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)cc(OC)c1OC,VABBGJQABQRWKU-UHFFFAOYSA-N,VABBGJQABQRWKU
1280,COc1cc(OC)c(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)cc1OC,Substrate,COc1cc(OC)c(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)cc1OC,UAVLUPLFJPDQJN-UHFFFAOYSA-N,UAVLUPLFJPDQJN
1281,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cn2)cc1OC,Substrate,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cn2)cc1OC,FXBDLRLOFDUIGF-UHFFFAOYSA-N,FXBDLRLOFDUIGF
1282,COc1cc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,Substrate,COc1cc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,FMGMPJRXARXLIY-UHFFFAOYSA-N,FMGMPJRXARXLIY
1283,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,Substrate,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,HAYDYFNDRBBNRE-UHFFFAOYSA-N,HAYDYFNDRBBNRE
1284,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1OC,Substrate,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1OC,YUKAHJKGUHIFIQ-UHFFFAOYSA-N,YUKAHJKGUHIFIQ
1285,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1,Substrate,COc1cc(OC)c(C(=O)Nc2ccc(-c3cccnc3)cc2F)c(OC)c1,KZIMTHXEZLWUNM-UHFFFAOYSA-N,KZIMTHXEZLWUNM
1286,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,Substrate,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,LRJHUOJFNRPPEF-UHFFFAOYSA-N,LRJHUOJFNRPPEF
1287,COc1cc(OC)cc(C(=O)Nc2ccc(-c3cccnc3)cc2F)c1,Substrate,COc1cc(OC)cc(C(=O)Nc2ccc(-c3cccnc3)cc2F)c1,NBXJITLZOSCWAI-UHFFFAOYSA-N,NBXJITLZOSCWAI
1288,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1,Substrate,COc1ccc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc1,GCBILDMRDHTEGR-UHFFFAOYSA-N,GCBILDMRDHTEGR
1289,O=C(Nc1ccc(-c2cccnc2)cc1F)c1ccccc1,Substrate,O=C(Nc1ccc(-c2cccnc2)cc1F)c1ccccc1,PWZMPZVPDXSUEG-UHFFFAOYSA-N,PWZMPZVPDXSUEG
1290,O=C(Nc1ccc(-c2cccnc2)cc1F)c1cccnc1,Non-substrate,O=C(Nc1ccc(-c2cccnc2)cc1F)c1cccnc1,NITGANQRUXBSKM-UHFFFAOYSA-N,NITGANQRUXBSKM
1291,COc1cc(C(=O)Nc2ccc(-c3ccncc3)cc2F)cc(OC)c1OC,Substrate,COc1cc(C(=O)Nc2ccc(-c3ccncc3)cc2F)cc(OC)c1OC,XDRPQSCPDYGCSM-UHFFFAOYSA-N,XDRPQSCPDYGCSM
1292,COc1cc(OC)c(C(=O)Nc2ccc(-c3ccncc3)cc2F)cc1OC,Substrate,COc1cc(OC)c(C(=O)Nc2ccc(-c3ccncc3)cc2F)cc1OC,HZAQMWWEOYQOMR-UHFFFAOYSA-N,HZAQMWWEOYQOMR
1293,COc1ccc(-c2ccc(NC(=O)c3cc(OC)c(OC)cc3OC)c(F)c2)cc1,Substrate,COc1ccc(-c2ccc(NC(=O)c3cc(OC)c(OC)cc3OC)c(F)c2)cc1,GUCGQTYAGXQXON-UHFFFAOYSA-N,GUCGQTYAGXQXON
1294,COc1ccc(S(=O)(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,Non-substrate,COc1ccc(S(=O)(=O)Nc2ccc(-c3cccnc3)cc2F)cc1OC,RRDRSLXEPLNYBS-UHFFFAOYSA-N,RRDRSLXEPLNYBS
1295,COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2NC(=O)[C@@H](C)NC(C)=O)cc(OC)c1OC,Non-substrate,COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2NC(=O)C(C)NC(C)=O)cc(OC)c1OC,LDOAFDIKGGKMDG-UHFFFAOYSA-N,LDOAFDIKGGKMDG
1296,COc1cc(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,Substrate,COc1cc(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,BOSTUWJUUIFRJM-UHFFFAOYSA-N,BOSTUWJUUIFRJM
1297,COc1cc(OC)c(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc1OC,Non-substrate,COc1cc(OC)c(C(=O)N(C)c2ccc(-c3cccnc3)cc2F)cc1OC,WWEHYGLGFQCKSD-UHFFFAOYSA-N,WWEHYGLGFQCKSD
1298,CO[C@H]1CN(c2ncc(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,Non-substrate,CO[C@H]1CN(c2ncc(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,VJLIVOQJQIHFHR-BDAKNGLRSA-N,VJLIVOQJQIHFHR
1299,COCCNC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,Non-substrate,COCCNC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,FMUMTVLUVKJXRB-MNOVXSKESA-N,FMUMTVLUVKJXRB
1300,COC[C@H](C)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,Non-substrate,COC[C@H](C)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,KGZHRAVDXGQUQM-WCQGTBRESA-N,KGZHRAVDXGQUQM
1301,CCCc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,Substrate,CCCc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,ZGHKGCZTOQVKBS-UHFFFAOYSA-N,ZGHKGCZTOQVKBS
1302,Cc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,Substrate,Cc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,BZCPHNMRUHFTAH-UHFFFAOYSA-N,BZCPHNMRUHFTAH
1303,COc1ccccc1-n1nnc(-c2ccccc2NC(=O)c2ccc([N+](=O)[O-])cc2)n1,Substrate,COc1ccccc1-n1nnc(-c2ccccc2NC(=O)c2ccc([N+](=O)[O-])cc2)n1,ZRSXVNHPYYFFNS-UHFFFAOYSA-N,ZRSXVNHPYYFFNS
1304,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)c1,Substrate,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)c1,VTVFTFXYVIRFSS-UHFFFAOYSA-N,VTVFTFXYVIRFSS
1305,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,Substrate,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,QONKIYDRXVUBPV-UHFFFAOYSA-N,QONKIYDRXVUBPV
1306,Cc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1,Substrate,Cc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1,MRPIPWQQHPAIGR-UHFFFAOYSA-N,MRPIPWQQHPAIGR
1307,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)c1,Non-substrate,COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)c1,VBFRDQBFTFWPMD-UHFFFAOYSA-N,VBFRDQBFTFWPMD
1308,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1,Substrate,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1,GLKFHYWFVUWOTN-UHFFFAOYSA-N,GLKFHYWFVUWOTN
1309,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(C(F)(F)F)cc3)n2)cc1OC,Substrate,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(C(F)(F)F)cc3)n2)cc1OC,QIPCLAXOMKMKES-UHFFFAOYSA-N,QIPCLAXOMKMKES
1310,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(C(F)(F)F)cc3)n2)cc1,Substrate,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(C(F)(F)F)cc3)n2)cc1,CPVIOZQBGVKYLK-UHFFFAOYSA-N,CPVIOZQBGVKYLK
1311,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccccc3OC)n2)cc1,Substrate,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccccc3OC)n2)cc1,QTYHIDADAYBDHC-UHFFFAOYSA-N,QTYHIDADAYBDHC
1312,CCCc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)cc3)n2)cc1,Substrate,CCCc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)cc3)n2)cc1,BDXJLBIZTFCXIJ-UHFFFAOYSA-N,BDXJLBIZTFCXIJ
1313,CCCc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(OC)cc3)n2)cc1,Substrate,CCCc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(OC)cc3)n2)cc1,UZAOMABSLCWJBI-UHFFFAOYSA-N,UZAOMABSLCWJBI
1314,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Substrate,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,JZCPYUJPEARBJL-UHFFFAOYSA-N,JZCPYUJPEARBJL
1315,CCN(C)S(=O)(=O)N/C(=N\C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,Substrate,CCN(C)S(=O)(=O)N=C(NC)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,NZJHFPDRRKJWFO-UHFFFAOYSA-N,NZJHFPDRRKJWFO
1316,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,Non-substrate,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,RHWKPHLQXYSBKR-BMIGLBTASA-N,RHWKPHLQXYSBKR
1317,CC(=O)O[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3ON1C(=O)CCC1=O,Substrate,CC(=O)O[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3On1c(O)ccc1O,JZNHIMJWBLGFRI-LPWRDBNFSA-N,JZNHIMJWBLGFRI
1318,CC(=O)O[C@H]1C[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(C)=O)[C@H]3O,Substrate,CC(=O)O[C@H]1C[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(C)=O)[C@H]3O,RKQBXPZSTLHXPR-XFOFPURASA-N,RKQBXPZSTLHXPR
1319,CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)[C@@H](OC(C)=O)[C@@H]3[C@@H](OC(=O)c4ccccc4)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,Substrate,CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)[C@@H](OC(C)=O)[C@@H]3[C@@H](OC(=O)c4ccccc4)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,JLOITWJNBYVRLW-YFNVFCEMSA-N,JLOITWJNBYVRLW
1320,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(=O)c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)C2,Substrate,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(=O)c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)C2,SVHJCTSSYQPWEV-VSJLXWSYSA-N,SVHJCTSSYQPWEV
1321,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](O)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](O)C2,XTGUWFUENAJQSX-AUUYWEPGSA-N,XTGUWFUENAJQSX
1322,COc1cccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)c1,Substrate,COc1cccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)c1,VQUQGNHHKBQNRX-CLJLJLNGSA-N,VQUQGNHHKBQNRX
1323,COc1ccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,Substrate,COc1ccc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,BCBGTCAABCWHLH-CLJLJLNGSA-N,BCBGTCAABCWHLH
1324,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(OC)c(OC)c1)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(OC)c(OC)c1)C2,RUBDMCSYCHRMPQ-KAYWLYCHSA-N,RUBDMCSYCHRMPQ
1325,CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC)c1OCC,Substrate,CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC)c1OCC,LIFSPMCHVUXAPY-LOYHVIPDSA-N,LIFSPMCHVUXAPY
1326,C=CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,Substrate,C=CCOc1cc(C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc(OCC=C)c1OCC=C,UEPWDWPQMFHGAX-CZNDPXEESA-N,UEPWDWPQMFHGAX
1327,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cccc(F)c1)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1cccc(F)c1)C2,XQGYRYBAIZWDNZ-JWQCQUIFSA-N,XQGYRYBAIZWDNZ
1328,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)cc1)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)cc1)C2,GSLAKAYJDVXMMC-JWQCQUIFSA-N,GSLAKAYJDVXMMC
1329,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(N(C)C)c1)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(N(C)C)c1)C2,ZJDKKAAMUGGVMU-KAYWLYCHSA-N,ZJDKKAAMUGGVMU
1330,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(C)=O)c1)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)c1ccc(F)c(NC(C)=O)c1)C2,OXZHUHGNLRNJCM-KAYWLYCHSA-N,OXZHUHGNLRNJCM
1331,COc1ccc(CC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,Substrate,COc1ccc(CC(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,HGQTYFUYVDJECD-IXCJQBJRSA-N,HGQTYFUYVDJECD
1332,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1ccc(OC)c(OC)c1)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1ccc(OC)c(OC)c1)C2,SPKHFHAHOTXMCO-XRKRLSELSA-N,SPKHFHAHOTXMCO
1333,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1cc(OC)c(OC)c(OC)c1)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)Cc1cc(OC)c(OC)c(OC)c1)C2,ROHMUMVTRZETHY-XRKRLSELSA-N,ROHMUMVTRZETHY
1334,COc1ccc(/C=C/C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,Substrate,COc1ccc(/C=C/C(=O)O[C@@H]2Cc3c(OC)cc(OC)cc3O[C@@H]2c2cc(OC)c(OC)c(OC)c2)cc1,FYHHGVGWQCFYCK-UVXVDMLGSA-N,FYHHGVGWQCFYCK
1335,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,Substrate,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)c(OC)c(OC)c1)[C@H](OC(=O)/C=C/c1ccc(OC)c(OC)c1)C2,GJQYFVVJUBJBIA-OGUMRPJFSA-N,GJQYFVVJUBJBIA
