"ID"	"ParentSmiles"	"Status_Influx"	"Status_Efflux"	"Status_PAMPA"	"Status_BBB"	"Status_CNS"	"LogP"	"TPSA"	"LogS"	"LogD"	"HBA"	"HBD"	"MW"	"RotatableBonds"	"TestValTrain_Influx"	"TestValTrain_Efflux"	"TestValTrain_PAMPA"	"TestValTrain_BBB"	"TestValTrain_CNS"	"MACCS"	"Properties_PredictionScore_Influx"	"Properties_Prediction_Influx"	"MACCS_PredictionScore_Influx"	"MACCS_Prediction_Influx"	"Combined_PredictionScore_Influx"	"Combined_Prediction_Influx"	"Properties_PredictionScore_Efflux"	"Properties_Prediction_Efflux"	"MACCS_PredictionScore_Efflux"	"MACCS_Prediction_Efflux"	"Combined_PredictionScore_Efflux"	"Combined_Prediction_Efflux"	"Properties_PredictionScore_PAMPA"	"Properties_Prediction_PAMPA"	"MACCS_PredictionScore_PAMPA"	"MACCS_Prediction_PAMPA"	"Combined_PredictionScore_PAMPA"	"Combined_Prediction_PAMPA"	"Properties_PredictionScore_BBB"	"Properties_Prediction_BBB"	"MACCS_PredictionScore_BBB"	"MACCS_Prediction_BBB"	"Combined_PredictionScore_BBB"	"Combined_Prediction_BBB"
4731	"Cc1cc(SC(Cc2ccccc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)ccc1OCC(=O)O"	NA	NA	1	NA	NA	7.09	71.83	-5.25	4.19	3	1	522.14765032	9	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000000000010000000000000000100101000000010000000010000001000000000000000101111001100000000010111000010100001000111100010111101011011110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798005938529968	1	0.418476104736328	0	0.636133372783661	1	NA	NA	NA	NA	NA	NA
4732	"CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)NCCN(C(C)C)C(C)C)C[C@H]4[C@]3(C)CC[C@@]21C"	NA	NA	1	NA	NA	7.09	69.64	-5.44	5.46	4	2	576.429093652	6	NA	NA	"Train"	NA	NA	"0000000000000000000000000100000000000000000000000100000000000000010000010101001001001000011100000011000110010111001111000100001110100001011011101111111111111111101110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68396782875061	1	0.5	0	0.55565083026886	1	NA	NA	NA	NA	NA	NA
4733	"CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)NCCN5CCN(C)CC5)C[C@H]4[C@]3(C)CC[C@@]21C"	NA	NA	1	NA	NA	5.98	72.88	-5.89	5.26	5	2	575.408692556	4	NA	NA	"Train"	NA	NA	"0000000000000000000000000100000000000000000000000100000000000000010000010011001001001100011110000111000110010111001111011100001110100001111011101111111111111111101110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.754609525203705	1	0.5	0	0.633277535438538	1	NA	NA	NA	NA	NA	NA
4734	"COc1ccc2nc3cc(Cl)ccc3c(NCCCN(C)C)c2c1"	NA	NA	1	NA	NA	4.96	37.39	-2.67	1.64	4	1	343.145140004	6	NA	NA	"Val"	NA	NA	"0000000000000000000000000000000000000000000000000000000000000000100000000100000101001110010010000101001110110010101101001100111000001110110011101011101110111101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.328781187534332	0	0.860689580440521	1	0.725404143333435	1	NA	NA	NA	NA	NA	NA
4735	"CCCCCCOc1ccc(C(=O)CCN(C)C)cc1Cc1ccccc1"	NA	NA	1	NA	NA	6.11	29.54	-4.25	4.93	3	0	367.251129296	12	NA	NA	"Val"	NA	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000100000000001100000010001001000000011010111101000100111110010000010010111011110111101111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978403210639954	1	0.860689580440521	1	0.863333821296692	1	NA	NA	NA	NA	NA	NA
4736	"Oc1n[nH]c2cc(F)ccc12"	NA	NA	0	NA	NA	1.32	48.91	-1.52	1.39	2	2	152.038591	0	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000000000010000000001110000000000100010000000000100100010000101111000000010100100100010011001001000100100101001100000001000011000111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.683799922466278	1	0.625568747520447	1	0.602378308773041	1	NA	NA	NA	NA	NA	NA
4737	"O=C(Nc1cccc(O)c1)Nc1nc2ccc(F)cc2s1"	NA	NA	1	NA	NA	2.83	102.49	-3.66	2.45	4	3	303.04777578	2	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000011000011000100000100000000000100000000000100110100011000000011000000011100100100010011000101000101110101001101000001101011110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.433103263378143	0	0.417429774999619	0	0.549834012985229	1	NA	NA	NA	NA	NA	NA
4738	"CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1"	NA	NA	1	NA	NA	4.34	46.53	-4.55	4.15	3	1	276.172544628	9	NA	NA	"Val"	NA	NA	"0000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000010000000010000111101000000011110010000001000110110110101101011011110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982873380184174	1	0.545329749584198	1	0.863333821296692	1	NA	NA	NA	NA	NA	NA
4739	"O=c1c2c(CCC(F)(F)C2)[nH]c2ccc(Cl)cc12"	NA	NA	1	NA	NA	3.81	29.1	-5.85	4.32	1	1	269.04189806	0	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000000000010000000000000000000000100000000000000000000010010000001100001110100011100000001000101010000100100000111010001101010000111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801892876625061	1	0.630260229110718	1	0.636133372783661	1	NA	NA	NA	NA	NA	NA
4740	"O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1"	NA	NA	0	NA	NA	1.94	78.87	-3.01	1.08	5	2	378.157957184	4	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000000000000000000000000010000000000000010010000100001100110100100101000110000110100011011100101010101001111101101111001111111110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795881271362305	1	0.630680024623871	1	0.602378308773041	1	NA	NA	NA	NA	NA	NA
4741	"COc1cccc(OC)c1-c1nc(C(=O)N[C@@H](CC(C)C)C(=O)O)cn1-c1ccnc2cc(Cl)ccc12"	NA	NA	1	NA	NA	3.66	115.57	-1.97	0.28	7	2	522.166997644	9	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000000100000000000000010000000100100000000110101100101010110110111100001110100110101010011110111000101111101111111101111101111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.610178470611572	1	0.597029566764832	1	0.410959541797638	0	NA	NA	NA	NA	NA	NA
4742	"Cc1ccccc1CN1CCC(CC(=O)NCCc2c[nH]c3ccccc23)CC1"	NA	NA	1	NA	NA	4.81	48.13	-3.03	3.23	2	2	389.246712612	7	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000000000000000000000000000000000100000000010000001101100011100010101000110000110000111011100100110110000110001011011011011110101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795881271362305	1	0.630260229110718	1	0.63709282875061	1	NA	NA	NA	NA	NA	NA
4743	"CC1=CC2Cc3nc4ccccc4c(NCCCCCCCCCCNc4c5CCCCc5nc5cc(Cl)ccc45)c3C(C1)C2"	NA	NA	1	NA	NA	10	49.84	-9.94	10.48	4	2	620.364575248	13	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000000000000000000100000000000000100000000001000101000010011000000111101110110010001001011000100110101110110001011010001010110101111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.776822805404663	1	0.629745662212372	1	0.61830335855484	1	NA	NA	NA	NA	NA	NA
4744	"CCOC(=O)C1=C(C)Nc2nc3c(CCCC3)c(N)c2C1c1ccc(F)cc1"	NA	NA	1	NA	NA	3.81	77.24	-2.97	2.69	5	2	381.185255228	3	NA	NA	"Val"	NA	NA	"0000000000000000000000000000000000000100010010000100100000000100100000000001100100010010011000001110000010101010010001011010110010101110100001011010111011111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.607379376888275	1	0.860689580440521	1	0.863333821296692	1	NA	NA	NA	NA	NA	NA
4745	"CCOC(=O)C1=C(C)Nc2nc3c(CCCC3)c(N)c2C1c1ccccc1"	NA	NA	1	NA	NA	3.81	77.24	-2.81	2.65	5	2	363.19467704	3	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000000100000010000100100000000100100000000001100100010000011000001110000010001010010001011010110010101010100001011010111011111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795881271362305	1	0.630260229110718	1	0.611187815666199	1	NA	NA	NA	NA	NA	NA
4746	"CC(C)(C)c1ccc(Oc2ccc3c(NCCCNCc4ccc5OCOc5c4)ccnc3c2)cc1"	NA	NA	1	NA	NA	4.56	64.64	-3.91	3.81	6	2	483.252191916	9	NA	NA	"Test"	NA	NA	"0000000000000000000000000001000000000000000000000000100010000000110000010100000101100100010000011101000110001011100001011010111110101010110011111110101110111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982873380184174	1	0.860689580440521	1	0.863333821296692	1	NA	NA	NA	NA	NA	NA
4747	"CN(C)CCC(=O)NN1c2ccccc2Sc2cc(Cl)ccc21"	NA	NA	1	NA	NA	4.13	60.88	-3.58	2.78	4	1	347.085910876	4	NA	NA	"Train"	NA	NA	"0000000000000000000000000000000000010000000000000001000000100000000010000110000110001111010111101101001110100110001110011101100000011110100001011011101011110101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.799272358417511	1	0.589040458202362	1	0.630459010601044	1	NA	NA	NA	NA	NA	NA
4748	"Brc1cccc(Br)c1N=C1NCCN1"	NA	NA	NA	1	NA	2.17	36.42	-3.53	1.36	1	2	316.916321488	1	NA	NA	NA	"Val"	NA	"0000000000000000000000001000000000000000001001000000010000000000000000000000111001100010010000010001000101100010000000111000000000101110110001010010011010010100111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.922983765602112	1	0.538385808467865	1	0.863903999328613	1
4749	"Brc1cc(Br)c(N=C2NCCN2)c(Br)c1"	NA	NA	NA	1	NA	2.9	36.42	-4.96	2.51	1	2	394.826833556	1	NA	NA	NA	"Val"	NA	"0000000000000000000000001000000000000000001001000000010000000000000000000000111001100010010000010001000101100010000000111000000000101110110001010010011010010100111010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.974665880203247	1	0.538385808467865	1	0.863903999328613	1
4750	"O=c1c(Br)ccc2[C@@H]3CNC[C@H](C3)Cn21"	NA	NA	NA	1	NA	1.47	32.34	0.57	-1.59	3	1	268.021125136	0	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000000000000000001000000000000000000100000000000000101001110010100000101100010100100100010011100001100000100110001111001011011010100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.732370734214783	1	0.868716239929199	1	0.789307296276093	1
4751	"Cc1ccc(C)cc1"	NA	NA	NA	1	NA	3.28	0	-2.89	3.25	0	0	106.07825032	0	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001011010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.977347433567047	1	0.868716239929199	1	0.863903999328613	1
4752	"Cc1ccccc1C"	NA	NA	NA	1	NA	3.28	0	-2.89	3.25	0	0	106.07825032	0	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000110000000001011010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.786537647247314	1	0.636416077613831	1	0.638957262039185	1
4753	"Cc1cccc(C)c1"	NA	NA	NA	1	NA	3.28	0	-2.89	3.25	0	0	106.07825032	0	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001011010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.786537647247314	1	0.638446390628815	1	0.638957262039185	1
4754	"Cc1ccccc1"	NA	NA	NA	1	NA	2.58	0	-2.52	2.61	0	0	92.062600256	0	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.786537647247314	1	0.637947559356689	1	0.638957262039185	1
4755	"Cc1cn([C@@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O"	NA	NA	NA	1	NA	-0.6	78.87	-1.77	-0.67	5	2	224.079706864	2	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000000001000000000000000000010000100100000010010100101101000100100011110000001001100100010011100001000111001101101110101011111111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92046982049942	1	0.715931594371796	1	0.722424864768982	1
4756	"Cc1ccnc2c1NC(=O)c1c(nccc1)N2C1CC1"	NA	NA	NA	1	NA	2.13	58.12	-3.81	2.1	4	1	266.116761068	1	NA	NA	NA	"Test"	NA	"0000000000000000001001000000000000000100000000000000000000000100100000000010101100001000000100001100000010000110000010011100101000001010100001111001001001010101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.956958472728729	1	0.868716239929199	1	0.863903999328613	1
4757	"Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C"	NA	NA	NA	1	0	0.78	106.6	-1.1	-0.77	5	2	267.067762276	3	NA	NA	NA	"Train"	"Train"	"0000000000000000000000000000000110000000000000000010001011111001101010101000001110110001100101011000010001000101000010011001000001101011100001010101111000010111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.642217755317688	1	0.523666501045227	1	0.612336158752441	1
4758	"Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1"	NA	NA	NA	0	NA	3.11	79.27	-5.3	3.12	5	2	441.116422488	8	NA	NA	NA	"Train"	NA	"0000000000000000000000001000000000000000001001000000000000000000100000000000100101000010011100001101000101110110100111011000101010101110100001111010111011110101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78692501783371	1	0.473554134368896	0	0.638957262039185	1
4759	"CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1"	NA	NA	NA	1	NA	0.75	191.04	-2.36	0.12	6	4	312.093934512	6	NA	NA	NA	"Train"	NA	"0000000000000000000000001000000000010000101000100000000000000000100000000000110111110101011010010001000101010010000000111000000010101010110001000010001010110101110010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.529756426811218	1	0.617543995380402	1	0.486367046833038	0
4760	"C1CCCCC1"	NA	NA	NA	1	NA	3.24	0	-2.66	3.27	0	0	84.093900384	0	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000010000000000000001010"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.977347433567047	1	0.868716239929199	1	0.863903999328613	1
4761	"c1cc(OCCCNc2nc3c(cccc3)s2)cc(CN2CCCCC2)c1"	NA	NA	NA	1	NA	5.02	65.63	-3.89	3.63	5	1	381.187483484	8	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000010000000000100000000000000000100000000010100011101101010000011101000111001010100001011100111110011010110001101011001110111100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.702509462833405	1	0.638154745101929	1	0.631272792816162	1
4762	"c1ccc(NCCCOc2cc(CN3CCCCC3)ccc2)nc1"	NA	NA	NA	1	NA	3.79	37.39	-2.33	2.33	4	1	325.215412484	8	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000100000000000000000000000000100000000010100001001100010000001101000100001010100001011100111110011010110001101011001110111100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978488028049469	1	0.868716239929199	1	0.863903999328613	1
4763	"c1cc(OCCCNc2nccs2)cc(CN2CCCCC2)c1"	NA	NA	NA	1	NA	3.74	65.63	-1.84	2.23	5	1	331.17183342	8	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000010000000000100000000000000000100000000010100011101101010000011101000101001010100001011100011110011010110001101011001110111100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737610697746277	1	0.638446390628815	1	0.64083456993103	1
4764	"c1cc(OCCCNc2nc3c(cccc3)o2)cc(CN2CCCCC2)c1"	NA	NA	NA	1	NA	4.31	50.53	-3.86	3.02	5	1	365.210327104	8	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000001000000000000000000010000000100000000010100001101100010000111101000111001110100011011100111110011010110001101011001110111110111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.970151841640472	1	0.868716239929199	1	0.863903999328613	1
4765	"C=C"	NA	NA	NA	1	NA	1.36	0	-1.27	1.35	0	0	28.031300128	0	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7865189909935	1	0.638446390628815	1	0.638957262039185	1
4766	"C=CC[C@H](N)c1ccccc1-c1noc2c1cccc2"	NA	NA	NA	1	NA	2.92	52.05	-4.46	2.22	3	1	264.126263132	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000001000000000000000000000010000100100000100000000000110000000001011010010110000010000000011001100000000000100001011000011100110100111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79957902431488	1	0.636416077613831	1	0.636939525604248	1
4767	"C=COC=C"	NA	NA	NA	1	NA	1.24	9.23	-0.84	0.82	1	0	70.041864812	2	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000000001000000100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97634094953537	1	0.868716239929199	1	0.863903999328613	1
4768	"C=CC1CN2CCC1CC2[C@@H](O)c1ccnc2c1cc(OC)cc2"	NA	NA	NA	0	NA	2.86	45.59	-1.83	1.73	4	1	324.183778008	4	NA	NA	NA	"Val"	NA	"0000000000000000000000000000000001000000000000000000000000000000100000000000000000001100011010100111000010000010100000011100111010000000111001101011000110011111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.974499106407166	1	0.813616693019867	1	0.822761237621307	1
4769	"CC#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)CC21C"	NA	NA	NA	0	NA	5.46	40.54	-6.55	5.16	3	1	429.26677936	2	NA	NA	NA	"Train"	NA	"0000000000000000100000000100000000000000000000000100000000000100010000000101000000001100011010010010000110010001001101000100001110011010001010101011110101011111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72283399105072	1	0.636003136634827	1	0.628919959068298	1
4770	"CC(=O)Cn1nc(-c2c3ccccn3nc2-c2ccccc2)ccc1=O"	NA	NA	NA	1	NA	1.42	67.56	-4.32	1.55	6	0	344.127325752	4	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000001000000000100100000000010000100100000000101111101000010000110101010011101101001010001100001111001010111110111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.969363510608673	1	0.868716239929199	1	0.863903999328613	1
4771	"CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@H](O)C2)C1"	NA	NA	NA	0	NA	1.54	64.09	-2.44	0.82	4	1	413.12729702	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000010001100101110011100111101001100110110000111011100001110010101111001111111010111111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.752670407295227	1	0.506716012954712	1	0.631272792816162	1
4772	"CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@H](O)C2)C1"	NA	NA	NA	0	NA	0.9	64.09	-0.6	-0.05	4	1	345.205241724	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000010001100101100011100111101000100010110000111011100001110010001111001101111010111111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.752670407295227	1	0.506716012954712	1	0.628919959068298	1
4773	"CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1"	NA	NA	NA	0	NA	1.54	134.63	-2.58	1.53	4	3	275.084081036	3	NA	NA	NA	"Train"	NA	"0000000000000000000000001000000000010000001000100000000000000100100000000000110110110001000100010000000001000100000010111000000000101010100001000000001001010101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.278056472539902	0	0.617543995380402	1	0.419926077127457	0
4774	"CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3CCC12C"	NA	NA	NA	1	NA	3.58	34.14	-4.51	3.73	2	0	314.2245802	1	NA	NA	NA	"Train"	NA	"0000000000000000000000000100000000000000000000000100000000000000010000000001000000000000000000010010000010010001001101000000001110010001000010101010110101000011001110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80543065071106	1	0.638446390628815	1	0.64083456993103	1
4775	"CC(C)(C)c1ccc(OC(F)(F)F)c(CN[C@H]2CCCN[C@H]2c2ccccc2)c1"	NA	NA	NA	1	NA	4.84	33.29	-1.94	3.11	3	2	406.223198208	5	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000010000000000010000000100010000000100001001000000011000001101000101100011100001001000111110101100110011111010111110111101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80080783367157	1	0.620320558547974	1	0.64083456993103	1
4776	"CC(C)(C)c1nc(N2CCN(CCCSc3nccc(=O)[nH]3)CC2)cc(C(F)(F)F)n1"	NA	NA	NA	1	NA	2.45	99.02	-3.89	2.37	7	1	456.191915144	6	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000100010000100000000000100101110000000110101110001101011100001101000001100111100011011100101110001110110011101011101011110101111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.966815531253815	1	0.868716239929199	1	0.863903999328613	1
4777	"CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)c1"	NA	NA	NA	0	NA	1.14	72.72	0.62	-1.52	4	4	239.152143532	4	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000110000000000010000000100000001000000110000100001000100001001100100000000001000110000011010110100111110111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.464051306247711	0	0.569546222686768	1	0.5	0
4778	"CC(C)(C)OC(=O)c1c2[C@@H]3CCCN3C(=O)c3cc(Br)ccc3-n2cn1"	NA	NA	NA	1	NA	2.83	64.43	-3.34	2.68	5	0	417.0688036	1	NA	NA	NA	"Train"	NA	"0000000000000000001000000000000000000000000001000000000000000000110000000100101100101010000100111001000010100111000011011110011000000111100011110111100111011111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.731753826141357	1	0.61893492937088	1	0.628919959068298	1
4779	"CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1"	NA	NA	NA	1	NA	4.52	29.54	-4.31	4.58	3	0	359.141884464	9	NA	NA	NA	"Test"	NA	"0000000000000000000000000000000000000000000000000000000000000000010000000100000000001100000000000001001000010011000001000110010110011110010010000011100111111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.947524607181549	1	0.868716239929199	1	0.773083746433258	1
4780	"CC(C)(O)C(F)(F)F"	NA	NA	NA	1	NA	1.28	20.23	-0.26	1.2	1	1	128.044899504	0	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000010000000000000000000000010000000100000000000000000000000000000001100001000000000000000000000100001000000000100100001001000100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79481440782547	1	0.636416077613831	1	0.628919959068298	1
4781	"CC(C)O"	NA	NA	NA	1	0	0.27	20.23	0.46	0.24	1	1	60.057514876	0	NA	NA	NA	"Train"	"Train"	"0000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000100100001001000100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7415491938591	1	0.604871809482574	1	0.631272792816162	1
4782	"CC(C)c1nc(-c2c3CN(C)C(=O)c4c(cccc4Cl)-n3cn2)no1"	NA	NA	NA	1	NA	2.27	77.05	-3.51	2.23	6	0	357.099252432	2	NA	NA	NA	"Val"	NA	"0000000000000000001000000000000000000100000000000000000010000100100000100110101100101110000111111001011010100110001010011101001000000110100011110001110011010111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.966815531253815	1	0.868716239929199	1	0.863903999328613	1
4783	"CCCC(C)C"	NA	NA	NA	1	NA	2.33	0	-4.02	3.1	0	0	86.109550448	2	NA	NA	NA	"Train"	NA	"0000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000011100000000000000000000000010000010100000100001000000"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.801613807678223	1	0.636416077613831	1	0.631272792816162	1
4784	"CC(C)C[C@H]1C(=O)N2CCC[C@H]2C2(O)OC(NC(=O)[C@H]3C=C4c5cccc6c5c(c(Br)[nH]6)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12"	NA	NA	NA	0	NA	2.54	118.21	-1.4	3.5	6	3	653.22128148	5	NA	NA	NA	"Train"	NA	"0000000000000000000000100100000000000000000001000100100010000000100000010111001100101110111110111111000011100111001111011110001110101101111111111111111111111111111110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.639492690563202	1	0.476333469152451	0	0.433725595474243	0
