,ID,ParentSmiles,status_influx,status_efflux,status_pampa,status_bbb,Status_CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,TrainTestVal_influx,TrainTestVal_efflux,TrainTestVal_pampa,TrainTestVal_bbb,TestValTrain_CNS,MACCS,Properties_PredictionScore_Influx,Properties_Prediction_Influx,MACCS_PredictionScore_Influx,MACCS_Prediction_Influx,Combined_PredictionScore_Influx,Combined_Prediction_Influx,Properties_PredictionScore_Efflux,Properties_Prediction_Efflux,MACCS_PredictionScore_Efflux,MACCS_Prediction_Efflux,Combined_PredictionScore_Efflux,Combined_Prediction_Efflux,Properties_PredictionScore_PAMPA,Properties_Prediction_PAMPA,MACCS_PredictionScore_PAMPA,MACCS_Prediction_PAMPA,Combined_PredictionScore_PAMPA,Combined_Prediction_PAMPA,Properties_PredictionScore_BBB,Properties_Prediction_BBB,MACCS_PredictionScore_BBB,MACCS_Prediction_BBB,Combined_PredictionScore_BBB,Combined_Prediction_BBB,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
4003,4414,CCOC(=O)c1c(-c2cccc(C(F)(F)F)c2)[nH]c2cccc(OC)c2c1=O,,,1.0,,,4.47,64.63,-5.66,4.62,4,1,391.103142652,4,,,Val,,,0000000000000000000000000000000000000000010000000000000000000100100000000000000000000000100010001100000011101001110000001010111000000101100100111100111111111011111110,,,,,,,,,,,,,0.978379845619202,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCOC(=O)c1c(-c2cccc(C(F)(F)F)c2)[nH]c2cccc(OC)c2c1=O,WQEOGUGEZKORRN-UHFFFAOYSA-N,WQEOGUGEZKORRN
4006,4417,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1OC,,,1.0,,,3.19,72.48,-4.16,3.56,4,2,337.142641468,4,,,Val,,,0000000000000000000000000000000000001000001000000000000000000000100000010000100100000000000010001100000011000100100010001000111000101010100011111100111101011111111110,,,,,,,,,,,,,0.977198123931885,1.0,0.817574441432953,1.0,0.723714590072632,1.0,,,,,,,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1OC,ZPVJNZJCRDXUMZ-UHFFFAOYSA-N,ZPVJNZJCRDXUMZ
4008,4419,Cc1ccc2[nH]c3c(CC(C)(C)CC3)c(=O)c2c1,,,1.0,,,4.39,29.1,-4.59,4.85,1,1,241.146664228,0,,,Test,,,0000000000000000000000000000000000000000000000000000000000000000110000000100000000000000010000001100000110000011101100001000101010000000100010111010101101010001111110,,,,,,,,,,,,,0.982873380184174,1.0,0.8179771900177,1.0,0.863333821296692,1.0,,,,,,,Cc1ccc2[nH]c3c(c(=O)c2c1)CC(C)(C)CC3,ULCVTKGPWHHVFP-UHFFFAOYSA-N,ULCVTKGPWHHVFP
4012,4424,Cc1cc(Cl)ccc1-c1ccc2[nH]c3c(CSCC3)c(=O)c2c1,,,0.0,,,5.56,54.4,-6.49,6.11,2,1,341.064112812,1,,,Test,,,0000000000000000000000000000000000010000000000000000000000000100100000000000000000000111010000001100001110100010100000011000101010000100110000111010011111010001111110,,,,,,,,,,,,,0.560182511806488,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,Cc1cc(Cl)ccc1-c1ccc2[nH]c3c(c(=O)c2c1)CSCC3,AWFQAMVIOYKULH-UHFFFAOYSA-N,AWFQAMVIOYKULH
4013,4425,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c2n(CCCCC(=O)O)c(C)c3CCC(=O)O)cc1,,,1.0,,,7.39,88.76,-3.67,3.71,4,2,599.243850996,14,,,Test,,,0000000000000000100000000000000000000000000000000000000000000000100000000010000000101010011000010001001110111010100101001110111110110101111100111111110111111111111110,,,,,,,,,,,,,0.842188537120819,1.0,0.540451943874359,1.0,0.863333821296692,1.0,,,,,,,Cc1c(Cl)cccc1CCCCOc1ccc(C#Cc2cccc3c(CCC(=O)O)c(C)n(CCCCC(=O)O)c23)cc1,BFFACUFNGPXFFL-UHFFFAOYSA-N,BFFACUFNGPXFFL
4014,4426,CC(C)=CCC[C@]1(C)C=Cc2c(O1)c(CC=C(C)C)c1O[C@]34C(=C[C@@H]5C[C@H]3C(C)(C)O[C@@]4(C/C=C(/C)C(=O)O)C5=O)C(=O)c1c2O,,,1.0,,,6.69,119.36,-5.13,5.19,7,2,628.303618368,8,,,Val,,,0000000000000000001000000100000000000000000000000100000010000000010000010101000000100000101000010110000010010001101100010010001100110001101110111110110101101011011110,,,,,,,,,,,,,0.913275122642517,1.0,0.817574441432953,1.0,0.863333821296692,1.0,,,,,,,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=CC4C[C@H]1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O,GEZHEQNLKAOMCA-FNQWGUOBSA-N,GEZHEQNLKAOMCA
4016,4430,CN1CCN(c2cc(Cl)c(C(=O)Nc3cccc(-c4nc5ccccc5s4)c3)cc2[N+](=O)[O-])CC1,,,1.0,,,4.17,122.53,-5.88,4.83,7,1,507.113188244,5,,,Val,,,0000000000000000000000010000000000010000000000101000000100000110100001100010001010101111000111011101011010100110001111111101100011001111110001011111011011010111111110,,,,,,,,,,,,,0.956100821495056,1.0,0.825714707374573,1.0,0.863333821296692,1.0,,,,,,,CN1CCN(c2cc(Cl)c(C(=O)Nc3cccc(-c4nc5ccccc5s4)c3)cc2[N+](=O)[O-])CC1,WAOVAJCAKPXMIZ-UHFFFAOYSA-N,WAOVAJCAKPXMIZ
4018,4432,CCOC(=O)c1ccc2nc(-c3ccc(C(=O)OC)cc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,,,1.0,,,5.34,85.8,-6.33,5.4,6,0,494.184171932,6,,,Test,,,0000000000000000000000000000000000000000000000000000000000000100100000000010000100001000000110000101000010001110010010011110111110010011110101111111110011111111111110,,,,,,,,,,,,,0.717776119709015,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,CCOC(=O)c1ccc2nc(-c3ccc(C(=O)OC)cc3)c3c(c2c1)N(Cc1ccccc1)C(=O)CC3,BUADFWCFPTYCHX-UHFFFAOYSA-N,BUADFWCFPTYCHX
4022,4436,CCOC(=O)c1c(-c2ccccc2)[nH]c2cccc(OC)c2c1=O,,,1.0,,,3.8,64.63,-4.9,4.14,4,1,323.115758024,4,,,Test,,,0000000000000000000000000000000000000000000000000000000000000100100000000000000000000000100010001100000010001000110000001010111000000001100100111100111111111011111110,,,,,,,,,,,,,0.977198123931885,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCOC(=O)c1c(-c2ccccc2)[nH]c2cccc(OC)c2c1=O,MFQZBXOSPJULPA-UHFFFAOYSA-N,MFQZBXOSPJULPA
4023,4438,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5CCCCc5nc5cc(Cl)ccc45)c3C(C1)C2,,,1.0,,,9.63,49.84,-10.21,10.19,4,2,612.278652704,10,,,Val,,,0000000000000000000000000000000000000000000000000100000000000000100000000001000101000010011000000111101110110010001001011000100110101110110001011010001010110101111010,,,,,,,,,,,,,0.957537949085236,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,GCPORJYZTJZXFH-UHFFFAOYSA-N,GCPORJYZTJZXFH
4025,4440,COc1cc2c(cc1F)c(=O)c(C(=O)OCCO)c(-c1cccc(Oc3ccccc3)c1)[nH]2,,,1.0,,,3.89,94.09,-5.05,4.61,6,2,449.12746558,7,,,Val,,,0000000000000000000000000000000000000000010000000000000000000100100000010000000001000010100010001100000110101000100000001010111000110101111100111110011111111011111110,,,,,,,,,,,,,0.975990951061249,1.0,0.540451943874359,1.0,0.863333821296692,1.0,,,,,,,COc1cc2[nH]c(-c3cccc(Oc4ccccc4)c3)c(C(=O)OCCO)c(=O)c2cc1F,ZNUGFQFCUNUYJO-UHFFFAOYSA-N,ZNUGFQFCUNUYJO
4027,4442,O=c1[nH]c2cc(-c3ccccc3)ccc2c2c1nc(-c1c(F)cccc1Cl)[nH]2,,,1.0,,,4.27,57.78,-5.76,3.94,2,2,389.073117936,2,,,Test,,,0000000000000000000000000000000000000100010000000000100000000100100000000000101100100010000100111100001010100100100010011000101000100100100001111000011001010000111110,,,,,,,,,,,,,0.767810761928558,1.0,0.8179771900177,1.0,0.863333821296692,1.0,,,,,,,O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3c(F)cccc3Cl)nc12,VTGCIWWYBFGGNJ-UHFFFAOYSA-N,VTGCIWWYBFGGNJ
4030,4445,CCCCCCOc1ccc(C(=O)CCN2CC2C)c(Cl)c1,,,1.0,,,4.77,29.31,-4.22,4.86,3,0,323.165206752,10,,,Test,,,0000000000000001000001000000000000000000000000000000000000000000000000000010000000001110000000001001001000111010111101001100011110010100110000110011110111111111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCCCCCOc1ccc(C(=O)CCN2CC2C)c(Cl)c1,QNRWGEATYXBJGY-UHFFFAOYSA-N,QNRWGEATYXBJGY
4031,4446,O=C(O)CCCc1cn(CC(=O)O)c2c(/C=C/c3ccc(OCCCCOc4ccccc4)cc3)cccc12,,,0.0,,,5.05,97.99,-2.72,1.53,5,2,527.230787776,15,,,Test,,,0000000000000000000000000000000000000000000000000000000000000000100000000010000000101000011000110011000110001000100001001110111110110001111100101111000111111110111110,,,,,,,,,,,,,0.0590157210826874,0.0,0.250344783067703,0.0,0.725404143333435,1.0,,,,,,,O=C(O)CCCc1cn(CC(=O)O)c2c(/C=C/c3ccc(OCCCCOc4ccccc4)cc3)cccc12,NTBXOFAJPMVAEU-SAPNQHFASA-N,NTBXOFAJPMVAEU
4032,4447,NC(N)=Nc1nc(-c2ccc(N3CCN(CC(=O)O)CC3)cc2)c2cc(Cl)ccc2n1,,,0.0,,,1.47,133.96,-2.28,-0.99,6,3,439.152350624,5,,,Test,,,0000000000000000000000001000000000000000001000000000000000000100100000000010111100011110001000100101001111100010000001111110100010111110111001001011001011111110111110,,,,,,,,,,,,,0.0430967845022678,0.0,0.241796150803566,0.0,0.13965217769146,0.0,,,,,,,N=C(N)N=c1nc(-c2ccc(N3CCN(CC(=O)O)CC3)cc2)c2cc(Cl)ccc2[nH]1,RRPQAZUPIZJAQK-UHFFFAOYSA-N,RRPQAZUPIZJAQK
4034,4449,S=c1[nH]c2ccccc2c(=S)n1-c1ccccc1,,,1.0,,,3.59,79.45,-4.53,3.16,3,1,270.02854032,1,,,Test,,,0000000000000000000000000000000000000000000000100000000000100101100000001010100110001001000000000100000011000000000000011100100000001010100001011001011000010100111010,,,,,,,,,,,,,0.944869458675385,1.0,0.5,0.0,0.863333821296692,1.0,,,,,,,S=c1[nH]c2ccccc2c(=S)n1-c1ccccc1,DJJOAJCVIYRELX-UHFFFAOYSA-N,DJJOAJCVIYRELX
4036,4451,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1cccnc1,,,0.0,,,2.49,117.63,-4.84,1.09,9,2,462.212786692,5,,,Test,,,0000000000000000000000001000000000001100001000000000000010000100100000000010101100001100000000100101000001001110000011011100100010111010110001001111001011011110111110,,,,,,,,,,,,,0.0660096406936646,0.0,0.241796150803566,0.0,0.25408872961998,0.0,,,,,,,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1cccnc1,LWSJQJQMKYBWTR-UHFFFAOYSA-N,LWSJQJQMKYBWTR
4037,4452,O=C(NCCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,,,1.0,,,2.56,78.87,-2.47,0.96,5,2,420.204907376,7,,,Test,,,0000000000000000000000000000000000000000000000000000000010000000000000010010000001001100110100100101000110000110100011011100101110100001111101101111001111111110111110,,,,,,,,,,,,,0.97442638874054,1.0,0.852277636528015,1.0,0.725404143333435,1.0,,,,,,,O=C(NCCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,OZAWXAOXPMUIGP-UHFFFAOYSA-N,OZAWXAOXPMUIGP
4039,4454,CNC(=O)C1=Cc2ccccc2S(=O)(=O)N1C,,,1.0,,,0.63,74.86,-2.33,0.99,3,1,252.056863244,1,,,Test,,,0000000000000000000000000000000110010000000010000010001001111000001000001011001010000001000111100110010011000101000010011101001001000001100001111101111001010111111110,,,,,,,,,,,,,0.400055766105652,0.0,0.8179771900177,1.0,0.725404143333435,1.0,,,,,,,CNC(=O)C1=Cc2ccccc2S(=O)(=O)N1C,NUOZJGOQDVJCEJ-UHFFFAOYSA-N,NUOZJGOQDVJCEJ
4041,4456,CC(C)=CCc1c2O[C@@]34C(=C[C@H]5C(=O)C3(CC=C(C)C)OC[C@@H]4[C@H]5CN3CCCCC3)C(=O)c2c(O)cc1O,,,1.0,,,5.77,96.3,-5.21,4.19,7,2,533.277737968,6,,,Test,,,0000000000000000001000000100000000000000000000000100100010000000010000010111000000101100110000010111000010001011100101011100001110110001111110111111110111101111111110,,,,,,,,,,,,,0.96977961063385,1.0,0.852277636528015,1.0,0.863333821296692,1.0,,,,,,,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=CC4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4CN1CCCCC1)C2=O,BCILGGXRWPIASC-AJVCVTLDSA-N,BCILGGXRWPIASC
4043,4458,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,,,1.0,,,4.97,38.91,-3.5,3.53,2,1,284.108026224,0,,,Test,,,0000000000000000000000000000000000000000000000000100000000000000100000000001000100010010001000000110101010110010001000001000100100001110100001011000001000010101111010,,,,,,,,,,,,,0.978403210639954,1.0,0.8179771900177,1.0,0.863333821296692,1.0,,,,,,,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,UKCBMHDZLYYTMI-UHFFFAOYSA-N,UKCBMHDZLYYTMI
4048,4463,Cc1cc(Oc2ccc(OC(F)(F)F)cc2)ccc1-c1ccc2[nH]c3c(CSCC3)c(=O)c2c1,,,0.0,,,6.5,72.86,-8.73,7.39,4,1,483.11159916,4,,,Val,,,0000000000000000000000000000000000010000010000000000000000000100100000000000000000000101010000001100000111100011100000011000111010000100110000111110011111011011111110,,,,,,,,,,,,,0.195858433842659,0.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,Cc1cc(Oc2ccc(OC(F)(F)F)cc2)ccc1-c1ccc2[nH]c3c(c(=O)c2c1)CSCC3,WZBFXIXCKLADPZ-UHFFFAOYSA-N,WZBFXIXCKLADPZ
4053,4468,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN(C)C)c(Cl)c1Cl,,,1.0,,,4.78,62.83,-4.33,3.45,4,0,393.09322002,10,,,Test,,,0000000000000000000000000000000000000000000000000010001001111001001000001100000010001111000010001001011000110011011101000101000111010101010010010111110111100111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCCCCCS(=O)(=O)c1ccc(C(=O)CCN(C)C)c(Cl)c1Cl,JFVULYYKNAEJNA-UHFFFAOYSA-N,JFVULYYKNAEJNA
4055,4470,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)c1,,,1.0,,,3.19,38.13,-4.08,3.22,3,0,319.168462292,2,,,Test,,,0000000000000000000000000000000000000000000000000000000000000100100000000010101000101100000100010101000010000110000011011100100010001010110001001011000011010101111110,,,,,,,,,,,,,0.976836860179901,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)c1,YQNOQZALLOQMPY-UHFFFAOYSA-N,YQNOQZALLOQMPY
4056,4471,COc1ccc2C(=O)/C(=C/c3ccc(OCCN4CCCCC4)c(Cl)c3)Oc2c1,,,1.0,,,3.97,48.0,-4.64,3.14,5,0,413.139385928,6,,,Test,,,0000000000000000000000000000000000000000000000000000000010000000000000010011000000101110100010110111001010101010100001011100111110010100110100111111010111101111111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,COc1ccc2c(c1)O/C(=C\c1ccc(OCCN3CCCCC3)c(Cl)c1)C2=O,HQJYIGWZKZCCJR-HMAPJEAMSA-N,HQJYIGWZKZCCJR
4057,4472,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(NC(=O)N[C@@H](CCC(=O)O)C(=O)O)c2)C1,,,0.0,,,2.91,118.97,-3.4,-1.26,4,4,479.101476196,7,,,Test,,,0000000000000000000000000000000000001000001000000000010000000100000000000010100000001110011010100101001111100110001010001110100000111111111101011111001011111111111110,,,,,,,,,,,,,0.0520710349082947,0.0,0.158869102597237,0.0,0.13965217769146,0.0,,,,,,,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(NC(=O)NC(CCC(=O)O)C(=O)O)c2)C1,FZABCGUZEXLVKJ-UHFFFAOYSA-N,FZABCGUZEXLVKJ
4063,4478,CCOC(=O)c1c(-c2cccc(OCC)c2)[nH]c2cc(OC)ccc2c1=O,,,1.0,,,3.79,73.86,-5.06,4.35,5,1,367.141972772,6,,,Test,,,0000000000000000000000000000000000000000000000000000000000000100100000000000000000000000100010001100000010001000110000001010111000000001110110111100111111111011111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCOC(=O)c1c(-c2cccc(OCC)c2)[nH]c2cc(OC)ccc2c1=O,OKRMQSDORUSWSS-UHFFFAOYSA-N,OKRMQSDORUSWSS
4064,4479,CSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccc(Cl)cc3)c2n1,,,0.0,,,4.8,80.93,-6.39,5.24,6,1,443.073821968,7,,,Test,,,0000000000000000000000000000000000000100000000100001000000100001100000000010101111100011000011010101001011100010000000011101100000001110110001001001001010110101111010,,,,,,,,,,,,,0.179059386253357,0.0,0.178079754114151,0.0,0.863333821296692,1.0,,,,,,,CSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccc(Cl)cc3)c2n1,JUBQMCOOSJGKFM-UHFFFAOYSA-N,JUBQMCOOSJGKFM
4066,4481,Cc1cc(NCCN2CCN(C)CC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,,,1.0,,,4.5,60.5,-4.2,3.66,5,2,471.159265844,6,,,Test,,,0000000000000000000000000000000000000100000000000000000000000000100000000010101001001110001110000101001110100110001111011100100110101110110001011011111011110101111110,,,,,,,,,,,,,0.982873380184174,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,Cc1cc(NCCN2CCN(C)CC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,AGCIIRILODTNNC-UHFFFAOYSA-N,AGCIIRILODTNNC
4067,4482,O=C(O)c1ccnc(-c2cn([C@@H]3CCCN(C(=O)c4ccccc4)C3)nn2)c1,,,0.0,,,2.93,101.21,0.41,-0.77,6,1,377.148789468,4,,,Val,,,0000000000000000000000000000000000000000000000000001000000000100100001000010101100101100000101010101000000000110000011011111100011001001111001001111000011011110111110,,,,,,,,,,,,,0.220487698912621,0.0,0.540451943874359,1.0,0.222700133919716,0.0,,,,,,,O=C(O)c1ccnc(-c2cn([C@@H]3CCCN(C(=O)c4ccccc4)C3)nn2)c1,BFLBQNQXHXJNHU-MRXNPFEDSA-N,BFLBQNQXHXJNHU
4069,4484,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(N)=O)C1=O,,,0.0,,,-0.38,229.75,-0.38,-2.36,7,8,594.327816444,13,,,Test,,,0000000000000000001000001000000000000000001000000000010000000000000000000010111101011100011100101001000111000110100111101100101110111001111101111111111111111111111110,,,,,,,,,,,,,0.0190721191465855,0.0,0.158869102597237,0.0,0.13965217769146,0.0,,,,,,,Cc1cc(O)cc(C)c1CC(N)C(=O)NC(CCCN=C(N)N)C(=O)NC1Cc2ccccc2CN(CCC(N)=O)C1=O,VBTIGXSUDIFYPI-UHFFFAOYSA-N,VBTIGXSUDIFYPI
4071,4486,COc1cc(OC)c2c(=O)c3c(CCCC3)[nH]c2c1,,,1.0,,,4.07,47.56,-5.19,4.25,3,1,259.120843404,2,,,Test,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000111010001100000110000010100001001000111010000000100000111110101101011011111110,,,,,,,,,,,,,0.976836860179901,1.0,0.8179771900177,1.0,0.863333821296692,1.0,,,,,,,COc1cc(OC)c2c(=O)c3c([nH]c2c1)CCCC3,SQTUNCJGTROHTJ-UHFFFAOYSA-N,SQTUNCJGTROHTJ
4072,4487,O=C(Nc1cc(-c2nc3ccccc3o2)ccc1F)c1cc([N+](=O)[O-])ccc1Cl,,,1.0,,,4.32,100.95,-6.25,4.5,5,1,411.042211732,4,,,Test,,,0000000000000000000000010000000000000000010000001000000110000110100001100000000000100010000101110000011010100100000010111101100001001111100101011101011101010110111110,,,,,,,,,,,,,0.758403301239014,1.0,0.8179771900177,1.0,0.863333821296692,1.0,,,,,,,O=C(Nc1cc(-c2nc3ccccc3o2)ccc1F)c1cc([N+](=O)[O-])ccc1Cl,PGZRLXMOXZXDMY-UHFFFAOYSA-N,PGZRLXMOXZXDMY
4078,4493,CS[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,,0.0,,,-0.41,144.61,-2.18,-0.1,9,3,283.073910276,2,,,Test,,,0000000000000000000000000000000000000100000000000000010010000101100000010010101110111001100110111100000010000100000010011100001000101010101001100101011100011111111110,,,,,,,,,,,,,0.0190721191465855,0.0,0.545329749584198,1.0,0.222700133919716,0.0,,,,,,,CS[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,XLWLKFPELPQJBD-MLTZYSBQSA-N,XLWLKFPELPQJBD
4079,4494,CNCCCN1c2ccccc2CCc2ccccc21,,,1.0,,1.0,4.3,15.27,-1.23,1.56,2,1,266.178298704,4,,,Test,,Train,0000000000000000001000000000000000000000000000000000000000000000000000000010000101001100010010000001000110010010001101001100100100000010110001011011001010110101111010,,,,,,,,,,,,,0.741469144821167,1.0,0.860689580440521,1.0,0.725404143333435,1.0,,,,,,,CNCCCN1c2ccccc2CCc2ccccc21,HCYAFALTSJYZDH-UHFFFAOYSA-N,HCYAFALTSJYZDH
4088,4504,CCCCCCc1ccc(C(=O)/C=C\C(=O)O)cc1,,,1.0,,,3.75,54.37,-1.25,0.38,2,1,260.1412445,8,,,Val,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000011101000010000110000001001000000110000101101011011110,,,,,,,,,,,,,0.977003216743469,1.0,0.540451943874359,1.0,0.5,0.0,,,,,,,CCCCCCc1ccc(C(=O)/C=C\C(=O)O)cc1,HKEVTQICMJNUNY-QXMHVHEDSA-N,HKEVTQICMJNUNY
4094,4511,CCCCCCSc1cc(C)c(C(=O)CCN2CC2C)c(C)c1,,,1.0,,,5.33,45.38,-4.34,5.6,3,0,333.212635612,10,,,Test,,,0000000000000001000001000000000000000000000000000000000000100001000000000010000010001101000000001001000000010010011101001100000110010000110010010011110111110101111110,,,,,,,,,,,,,0.779587507247925,1.0,0.860689580440521,1.0,0.813146770000458,1.0,,,,,,,CCCCCCSc1cc(C)c(C(=O)CCN2CC2C)c(C)c1,DETKPDOOZBSGDJ-UHFFFAOYSA-N,DETKPDOOZBSGDJ
4095,4512,OCCNc1nc(NCc2ccco2)c2ccccc2n1,,,1.0,,,2.63,83.21,-2.78,1.77,6,3,284.127325752,6,,,Test,,,0000000000000000000000001000000000000100000000000000110010000000100000000000100101100000000000110101000111001010000000011000100000111010111001001010001110111110111110,,,,,,,,,,,,,0.976662933826447,1.0,0.647643208503723,1.0,0.863333821296692,1.0,,,,,,,OCCNc1nc(NCc2ccco2)c2ccccc2n1,DMEOONFRWHFABO-UHFFFAOYSA-N,DMEOONFRWHFABO
4097,4515,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1F)nc2[C@H]1CC[C@H](C(=O)Nc2nc3ccccc3[nH]2)CC1,,,1.0,,,4.58,126.87,-7.04,4.95,7,3,596.244835768,5,,,Val,,,0000000000000000000000001000000000000100011000000000000000000100100000000000101100111010011100011100000011100100000011011100100010101110100001011011011001010100111110,,,,,,,,,,,,,0.970005691051483,1.0,0.5,0.0,0.863333821296692,1.0,,,,,,,Nc1nccn2c(C3CCC(C(=O)Nc4nc5ccccc5[nH]4)CC3)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c12,ZBWFGEZHUGGSNJ-UHFFFAOYSA-N,ZBWFGEZHUGGSNJ
4098,4516,CCOc1ccc2[nH]c3c(CCCC3)c(=O)c2c1,,,1.0,,,4.04,38.33,-4.55,4.32,2,1,243.125928784,2,,,Test,,,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000011000001100000110001010110001001000111010000000100000111010001111111011111110,,,,,,,,,,,,,0.976836860179901,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCOc1ccc2[nH]c3c(c(=O)c2c1)CCCC3,XOSJKPRLBXGPDD-UHFFFAOYSA-N,XOSJKPRLBXGPDD
4099,4517,Cc1cc(NC(=O)Nc2cccc([N+](=O)[O-])c2)c2ccccc2n1,,,1.0,,,3.05,99.84,-5.92,3.44,4,2,322.106590308,3,,,Val,,,0000000000000000000000010000000000001000001000001000000100000010100001100000100100000000000001000100010011000100000010101101100001101011100001001101001001010111111110,,,,,,,,,,,,,0.929897367954254,1.0,0.686242043972015,1.0,0.723714590072632,1.0,,,,,,,Cc1cc(NC(=O)Nc2cccc([N+](=O)[O-])c2)c2ccccc2n1,RRABJQKLVBAURX-UHFFFAOYSA-N,RRABJQKLVBAURX
4101,4519,CCCCS(=O)(=O)N1CC(=O)N(S(=O)(=O)CCCC)CC1=O,,,0.0,,,-0.15,125.66,-1.9,-0.7,6,0,354.091928424,8,,,Val,,,0000000000000000000000000000000110000000000000000010001001011001001000001010001010000001100101100101010001000111011111011101001111010001110101100111110011110111101110,,,,,,,,,,,,,0.148427829146385,0.0,0.860689580440521,1.0,0.13965217769146,0.0,,,,,,,CCCCS(=O)(=O)N1CC(=O)N(S(=O)(=O)CCCC)CC1=O,YRHRSRQHPDGLOK-UHFFFAOYSA-N,YRHRSRQHPDGLOK
4106,4524,CCOC(=O)c1c(-c2cccc(F)c2)[nH]c2cccc(OC)c2c1=O,,,1.0,,,3.4,64.63,-4.95,3.95,4,1,341.106336212,4,,,Val,,,0000000000000000000000000000000000000000010000000000000000000100100000000000000000000010100010001100000010101000110000001010111000000101100100111100111111111011111110,,,,,,,,,,,,,0.977198123931885,1.0,0.860689580440521,1.0,0.863333821296692,1.0,,,,,,,CCOC(=O)c1c(-c2cccc(F)c2)[nH]c2cccc(OC)c2c1=O,UBCYPSNWVKORPY-UHFFFAOYSA-N,UBCYPSNWVKORPY
4108,4526,O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]ncc2c1,,,0.0,,,2.71,57.78,-4.47,2.76,2,2,273.071368348,2,,,Val,,,0000000000000000000000000000000000000000010000000001000000000000100010000000000100100010000101010000000010100100000010011001100000101110100001011000011001010100111110,,,,,,,,,,,,,0.838453829288483,1.0,0.806678652763367,1.0,0.863333821296692,1.0,,,,,,,O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]ncc2c1,SFDOMGAQGMFHNI-UHFFFAOYSA-N,SFDOMGAQGMFHNI
